2025-06-06 17:15:39 - INFO - Logging is set up.
2025-06-06 17:15:39 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 5, 'num_classes': 2, 'learning_rate': 0.001, 'dataset_path': './datasets/LA', 'log_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 16, 'training_unlabel_num': 64, 'label_bs': 1, 'unlabel_bs': 4, 'consistency_weight': 0.3, 'pretrained_weights': None}
2025-06-06 17:15:40 - INFO - 使用 2 个GPU
2025-06-06 17:15:40 - INFO - 模型总参数: 88,863,493
2025-06-06 17:15:40 - INFO - 可训练参数: 88,863,493
2025-06-06 17:31:03 - INFO - Epoch 40/1000, Loss: 0.3984, Dice: 0.3814, MSE: 0.0564
2025-06-06 17:31:04 - INFO - 模型已保存至: epoch_40.pth
2025-06-06 17:31:27 - INFO - Epoch 41/1000, Loss: 0.3584, Dice: 0.3425, MSE: 0.0530
2025-06-06 17:31:50 - INFO - Epoch 42/1000, Loss: 0.3414, Dice: 0.3249, MSE: 0.0552
2025-06-06 17:32:13 - INFO - Epoch 43/1000, Loss: 0.3839, Dice: 0.3683, MSE: 0.0521
2025-06-06 17:32:36 - INFO - Epoch 44/1000, Loss: 0.3465, Dice: 0.3305, MSE: 0.0531
2025-06-06 17:32:59 - INFO - Epoch 45/1000, Loss: 0.3096, Dice: 0.2925, MSE: 0.0571
2025-06-06 17:33:22 - INFO - Epoch 46/1000, Loss: 0.3176, Dice: 0.2984, MSE: 0.0639
2025-06-06 17:33:45 - INFO - Epoch 47/1000, Loss: 0.3424, Dice: 0.3243, MSE: 0.0602
2025-06-06 17:34:08 - INFO - Epoch 48/1000, Loss: 0.2880, Dice: 0.2685, MSE: 0.0650
2025-06-06 17:34:31 - INFO - Epoch 49/1000, Loss: 0.2899, Dice: 0.2721, MSE: 0.0594
2025-06-06 17:34:54 - INFO - Epoch 50/1000, Loss: 0.4078, Dice: 0.3890, MSE: 0.0628
2025-06-06 17:35:17 - INFO - Epoch 51/1000, Loss: 0.3050, Dice: 0.2905, MSE: 0.0484
2025-06-06 17:35:40 - INFO - Epoch 52/1000, Loss: 0.3717, Dice: 0.3567, MSE: 0.0498
2025-06-06 17:36:03 - INFO - Epoch 53/1000, Loss: 0.2741, Dice: 0.2567, MSE: 0.0582
2025-06-06 17:36:25 - INFO - Epoch 54/1000, Loss: 0.3179, Dice: 0.3018, MSE: 0.0540
2025-06-06 17:36:48 - INFO - Epoch 55/1000, Loss: 0.3040, Dice: 0.2829, MSE: 0.0704
2025-06-06 17:37:11 - INFO - Epoch 56/1000, Loss: 0.2792, Dice: 0.2589, MSE: 0.0678
2025-06-06 17:37:34 - INFO - Epoch 57/1000, Loss: 0.2436, Dice: 0.2273, MSE: 0.0542
2025-06-06 17:37:57 - INFO - Epoch 58/1000, Loss: 0.2265, Dice: 0.2076, MSE: 0.0627
2025-06-06 17:38:20 - INFO - Epoch 59/1000, Loss: 0.2508, Dice: 0.2340, MSE: 0.0559
2025-06-06 17:38:43 - INFO - Epoch 60/1000, Loss: 0.2926, Dice: 0.2737, MSE: 0.0633
2025-06-06 17:38:44 - INFO - 模型已保存至: epoch_60.pth
2025-06-06 17:39:06 - INFO - Epoch 61/1000, Loss: 0.3150, Dice: 0.2972, MSE: 0.0596
2025-06-06 17:39:29 - INFO - Epoch 62/1000, Loss: 0.2667, Dice: 0.2512, MSE: 0.0515
2025-06-06 17:39:52 - INFO - Epoch 63/1000, Loss: 0.2425, Dice: 0.2276, MSE: 0.0496
2025-06-06 17:40:15 - INFO - Epoch 64/1000, Loss: 0.2709, Dice: 0.2532, MSE: 0.0591
2025-06-06 17:40:38 - INFO - Epoch 65/1000, Loss: 0.3578, Dice: 0.3397, MSE: 0.0602
2025-06-06 17:41:00 - INFO - Epoch 66/1000, Loss: 0.3064, Dice: 0.2889, MSE: 0.0586
2025-06-06 17:41:23 - INFO - Epoch 67/1000, Loss: 0.2740, Dice: 0.2578, MSE: 0.0540
2025-06-06 17:41:46 - INFO - Epoch 68/1000, Loss: 0.2641, Dice: 0.2474, MSE: 0.0558
2025-06-06 17:42:09 - INFO - Epoch 69/1000, Loss: 0.2513, Dice: 0.2331, MSE: 0.0607
2025-06-06 17:42:32 - INFO - Epoch 70/1000, Loss: 0.2394, Dice: 0.2216, MSE: 0.0594
2025-06-06 17:42:55 - INFO - Epoch 71/1000, Loss: 0.2620, Dice: 0.2416, MSE: 0.0680
2025-06-06 17:43:18 - INFO - Epoch 72/1000, Loss: 0.2269, Dice: 0.2066, MSE: 0.0678
2025-06-06 17:43:40 - INFO - Epoch 73/1000, Loss: 0.2600, Dice: 0.2388, MSE: 0.0706
2025-06-06 17:44:03 - INFO - Epoch 74/1000, Loss: 0.2374, Dice: 0.2173, MSE: 0.0667
2025-06-06 17:44:26 - INFO - Epoch 75/1000, Loss: 0.3068, Dice: 0.2878, MSE: 0.0633
2025-06-06 17:44:49 - INFO - Epoch 76/1000, Loss: 0.2717, Dice: 0.2549, MSE: 0.0562
2025-06-06 17:45:12 - INFO - Epoch 77/1000, Loss: 0.2756, Dice: 0.2567, MSE: 0.0631
2025-06-06 17:45:34 - INFO - Epoch 78/1000, Loss: 0.2506, Dice: 0.2329, MSE: 0.0587
2025-06-06 17:45:57 - INFO - Epoch 79/1000, Loss: 0.2729, Dice: 0.2556, MSE: 0.0576
2025-06-06 17:46:20 - INFO - Epoch 80/1000, Loss: 0.2455, Dice: 0.2281, MSE: 0.0580
2025-06-06 17:46:21 - INFO - 模型已保存至: epoch_80.pth
2025-06-06 17:46:44 - INFO - Epoch 81/1000, Loss: 0.2396, Dice: 0.2215, MSE: 0.0604
2025-06-06 17:47:07 - INFO - Epoch 82/1000, Loss: 0.2017, Dice: 0.1845, MSE: 0.0575
2025-06-06 17:47:29 - INFO - Epoch 83/1000, Loss: 0.1990, Dice: 0.1786, MSE: 0.0679
2025-06-06 17:47:52 - INFO - Epoch 84/1000, Loss: 0.2068, Dice: 0.1879, MSE: 0.0630
2025-06-06 17:48:15 - INFO - Epoch 85/1000, Loss: 0.2241, Dice: 0.2087, MSE: 0.0514
2025-06-06 17:48:38 - INFO - Epoch 86/1000, Loss: 0.1964, Dice: 0.1823, MSE: 0.0471
2025-06-06 17:49:01 - INFO - Epoch 87/1000, Loss: 0.1926, Dice: 0.1775, MSE: 0.0505
2025-06-06 17:49:24 - INFO - Epoch 88/1000, Loss: 0.2086, Dice: 0.1923, MSE: 0.0542
2025-06-06 17:49:46 - INFO - Epoch 89/1000, Loss: 0.2203, Dice: 0.2045, MSE: 0.0526
2025-06-06 17:50:09 - INFO - Epoch 90/1000, Loss: 0.1958, Dice: 0.1816, MSE: 0.0472
2025-06-06 17:50:32 - INFO - Epoch 91/1000, Loss: 0.1802, Dice: 0.1664, MSE: 0.0459
2025-06-06 17:50:55 - INFO - Epoch 92/1000, Loss: 0.2165, Dice: 0.2012, MSE: 0.0511
2025-06-06 17:51:17 - INFO - Epoch 93/1000, Loss: 0.2014, Dice: 0.1862, MSE: 0.0507
2025-06-06 17:51:40 - INFO - Epoch 94/1000, Loss: 0.1936, Dice: 0.1788, MSE: 0.0492
2025-06-06 17:52:03 - INFO - Epoch 95/1000, Loss: 0.1965, Dice: 0.1822, MSE: 0.0477
2025-06-06 17:52:26 - INFO - Epoch 96/1000, Loss: 0.1782, Dice: 0.1625, MSE: 0.0522
2025-06-06 17:52:49 - INFO - Epoch 97/1000, Loss: 0.1926, Dice: 0.1785, MSE: 0.0473
2025-06-06 17:53:12 - INFO - Epoch 98/1000, Loss: 0.2321, Dice: 0.2181, MSE: 0.0468
2025-06-06 17:53:34 - INFO - Epoch 99/1000, Loss: 0.2062, Dice: 0.1932, MSE: 0.0434
2025-06-06 17:53:57 - INFO - Epoch 100/1000, Loss: 0.2388, Dice: 0.2248, MSE: 0.0467
2025-06-06 17:53:58 - INFO - 模型已保存至: epoch_100.pth
2025-06-06 17:54:21 - INFO - Epoch 101/1000, Loss: 0.2739, Dice: 0.2586, MSE: 0.0510
2025-06-06 17:54:44 - INFO - Epoch 102/1000, Loss: 0.2568, Dice: 0.2430, MSE: 0.0461
2025-06-06 17:55:06 - INFO - Epoch 103/1000, Loss: 0.2220, Dice: 0.2083, MSE: 0.0457
2025-06-06 17:55:29 - INFO - Epoch 104/1000, Loss: 0.2250, Dice: 0.2100, MSE: 0.0501
2025-06-06 17:55:52 - INFO - Epoch 105/1000, Loss: 0.1929, Dice: 0.1796, MSE: 0.0442
2025-06-06 17:56:15 - INFO - Epoch 106/1000, Loss: 0.2293, Dice: 0.2147, MSE: 0.0489
2025-06-06 17:56:37 - INFO - Epoch 107/1000, Loss: 0.1993, Dice: 0.1850, MSE: 0.0475
2025-06-06 17:57:00 - INFO - Epoch 108/1000, Loss: 0.1678, Dice: 0.1532, MSE: 0.0487
