2025-06-18 16:56:32 - INFO - Logging is set up.
2025-06-18 16:56:32 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 5, 'num_classes': 2, 'learning_rate': 0.001, 'dataset_path': './datasets/LA', 'log_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_2/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_2/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_2/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 16, 'training_unlabel_num': 64, 'label_bs': 1, 'unlabel_bs': 4, 'consistency_weight': 0.3, 'pretrained_weights': None}
2025-06-18 16:56:33 - INFO - 使用 2 个GPU
2025-06-18 16:56:33 - INFO - 模型总参数: 88,863,607
2025-06-18 16:56:33 - INFO - 可训练参数: 88,863,607
2025-06-18 17:10:38 - INFO - Epoch 36/1000, Loss: 0.3808, Dice: 0.3608, MSE: 0.0664
2025-06-18 17:11:01 - INFO - Epoch 37/1000, Loss: 0.3443, Dice: 0.3237, MSE: 0.0685
2025-06-18 17:11:25 - INFO - Epoch 38/1000, Loss: 0.3389, Dice: 0.3179, MSE: 0.0698
2025-06-18 17:11:48 - INFO - Epoch 39/1000, Loss: 0.3735, Dice: 0.3528, MSE: 0.0692
2025-06-18 17:12:11 - INFO - Epoch 40/1000, Loss: 0.3516, Dice: 0.3320, MSE: 0.0654
2025-06-18 17:12:13 - INFO - 模型已保存至: epoch_40.pth
2025-06-18 17:12:36 - INFO - Epoch 41/1000, Loss: 0.4000, Dice: 0.3808, MSE: 0.0640
2025-06-18 17:12:59 - INFO - Epoch 42/1000, Loss: 0.3326, Dice: 0.3132, MSE: 0.0648
2025-06-18 17:13:23 - INFO - Epoch 43/1000, Loss: 0.3380, Dice: 0.3181, MSE: 0.0663
2025-06-18 17:13:46 - INFO - Epoch 44/1000, Loss: 0.3894, Dice: 0.3683, MSE: 0.0702
2025-06-18 17:14:09 - INFO - Epoch 45/1000, Loss: 0.3653, Dice: 0.3442, MSE: 0.0704
2025-06-18 17:14:33 - INFO - Epoch 46/1000, Loss: 0.3354, Dice: 0.3152, MSE: 0.0671
2025-06-18 17:14:56 - INFO - Epoch 47/1000, Loss: 0.3585, Dice: 0.3398, MSE: 0.0625
2025-06-18 17:15:19 - INFO - Epoch 48/1000, Loss: 0.3395, Dice: 0.3198, MSE: 0.0657
2025-06-18 17:15:43 - INFO - Epoch 49/1000, Loss: 0.3228, Dice: 0.3036, MSE: 0.0639
2025-06-18 17:16:06 - INFO - Epoch 50/1000, Loss: 0.2999, Dice: 0.2792, MSE: 0.0690
2025-06-18 17:16:30 - INFO - Epoch 51/1000, Loss: 0.2942, Dice: 0.2751, MSE: 0.0636
2025-06-18 17:16:53 - INFO - Epoch 52/1000, Loss: 0.3181, Dice: 0.2964, MSE: 0.0721
2025-06-18 17:17:16 - INFO - Epoch 53/1000, Loss: 0.3628, Dice: 0.3313, MSE: 0.1052
2025-06-18 17:17:40 - INFO - Epoch 54/1000, Loss: 0.4635, Dice: 0.4366, MSE: 0.0896
2025-06-18 17:18:03 - INFO - Epoch 55/1000, Loss: 0.3716, Dice: 0.3441, MSE: 0.0918
2025-06-18 17:18:26 - INFO - Epoch 56/1000, Loss: 0.3415, Dice: 0.3115, MSE: 0.1000
2025-06-18 17:18:50 - INFO - Epoch 57/1000, Loss: 0.3406, Dice: 0.3127, MSE: 0.0932
2025-06-18 17:19:13 - INFO - Epoch 58/1000, Loss: 0.3112, Dice: 0.2837, MSE: 0.0915
2025-06-18 17:19:37 - INFO - Epoch 59/1000, Loss: 0.2588, Dice: 0.2311, MSE: 0.0925
2025-06-18 17:20:00 - INFO - Epoch 60/1000, Loss: 0.2743, Dice: 0.2440, MSE: 0.1010
2025-06-18 17:20:01 - INFO - 模型已保存至: epoch_60.pth
2025-06-18 17:20:24 - INFO - Epoch 61/1000, Loss: 0.3578, Dice: 0.3279, MSE: 0.0994
2025-06-18 17:20:48 - INFO - Epoch 62/1000, Loss: 0.3151, Dice: 0.2852, MSE: 0.0997
2025-06-18 17:21:11 - INFO - Epoch 63/1000, Loss: 0.2941, Dice: 0.2640, MSE: 0.1005
2025-06-18 17:21:34 - INFO - Epoch 64/1000, Loss: 0.2963, Dice: 0.2636, MSE: 0.1087
2025-06-18 17:21:57 - INFO - Epoch 65/1000, Loss: 0.3220, Dice: 0.2928, MSE: 0.0975
2025-06-18 17:22:21 - INFO - Epoch 66/1000, Loss: 0.2478, Dice: 0.2166, MSE: 0.1041
2025-06-18 17:22:44 - INFO - Epoch 67/1000, Loss: 0.3207, Dice: 0.2905, MSE: 0.1007
2025-06-18 17:23:07 - INFO - Epoch 68/1000, Loss: 0.2961, Dice: 0.2672, MSE: 0.0965
2025-06-18 17:23:31 - INFO - Epoch 69/1000, Loss: 0.2919, Dice: 0.2616, MSE: 0.1011
2025-06-18 17:23:54 - INFO - Epoch 70/1000, Loss: 0.3389, Dice: 0.3094, MSE: 0.0986
2025-06-18 17:24:17 - INFO - Epoch 71/1000, Loss: 0.3181, Dice: 0.2882, MSE: 0.0997
2025-06-18 17:24:41 - INFO - Epoch 72/1000, Loss: 0.2270, Dice: 0.2009, MSE: 0.0869
2025-06-18 17:25:04 - INFO - Epoch 73/1000, Loss: 0.2069, Dice: 0.1860, MSE: 0.0697
2025-06-18 17:25:27 - INFO - Epoch 74/1000, Loss: 0.2474, Dice: 0.2272, MSE: 0.0674
2025-06-18 17:25:50 - INFO - Epoch 75/1000, Loss: 0.2873, Dice: 0.2662, MSE: 0.0704
2025-06-18 17:26:14 - INFO - Epoch 76/1000, Loss: 0.2585, Dice: 0.2410, MSE: 0.0584
2025-06-18 17:26:37 - INFO - Epoch 77/1000, Loss: 0.2293, Dice: 0.2094, MSE: 0.0663
2025-06-18 17:27:00 - INFO - Epoch 78/1000, Loss: 0.2652, Dice: 0.2459, MSE: 0.0646
2025-06-18 17:27:24 - INFO - Epoch 79/1000, Loss: 0.2539, Dice: 0.2373, MSE: 0.0553
2025-06-18 17:27:47 - INFO - Epoch 80/1000, Loss: 0.2530, Dice: 0.2359, MSE: 0.0571
2025-06-18 17:27:48 - INFO - 模型已保存至: epoch_80.pth
2025-06-18 17:28:11 - INFO - Epoch 81/1000, Loss: 0.2619, Dice: 0.2443, MSE: 0.0586
2025-06-18 17:28:35 - INFO - Epoch 82/1000, Loss: 0.2865, Dice: 0.2679, MSE: 0.0620
2025-06-18 17:28:58 - INFO - Epoch 83/1000, Loss: 0.2248, Dice: 0.2071, MSE: 0.0591
2025-06-18 17:29:21 - INFO - Epoch 84/1000, Loss: 0.2392, Dice: 0.2218, MSE: 0.0582
2025-06-18 17:29:45 - INFO - Epoch 85/1000, Loss: 0.3055, Dice: 0.2876, MSE: 0.0595
2025-06-18 17:30:08 - INFO - Epoch 86/1000, Loss: 0.3009, Dice: 0.2854, MSE: 0.0516
2025-06-18 17:30:31 - INFO - Epoch 87/1000, Loss: 0.2968, Dice: 0.2804, MSE: 0.0545
2025-06-18 17:30:55 - INFO - Epoch 88/1000, Loss: 0.2623, Dice: 0.2455, MSE: 0.0561
2025-06-18 17:31:18 - INFO - Epoch 89/1000, Loss: 0.2080, Dice: 0.1915, MSE: 0.0549
2025-06-18 17:31:41 - INFO - Epoch 90/1000, Loss: 0.2242, Dice: 0.2071, MSE: 0.0572
2025-06-18 17:32:04 - INFO - Epoch 91/1000, Loss: 0.2099, Dice: 0.1929, MSE: 0.0566
2025-06-18 17:32:28 - INFO - Epoch 92/1000, Loss: 0.2837, Dice: 0.2663, MSE: 0.0581
2025-06-18 17:32:51 - INFO - Epoch 93/1000, Loss: 0.2546, Dice: 0.2365, MSE: 0.0605
2025-06-18 17:33:14 - INFO - Epoch 94/1000, Loss: 0.2074, Dice: 0.1904, MSE: 0.0569
2025-06-18 17:33:38 - INFO - Epoch 95/1000, Loss: 0.2377, Dice: 0.2202, MSE: 0.0585
2025-06-18 17:34:01 - INFO - Epoch 96/1000, Loss: 0.2686, Dice: 0.2498, MSE: 0.0628
2025-06-18 17:34:24 - INFO - Epoch 97/1000, Loss: 0.2463, Dice: 0.2305, MSE: 0.0527
2025-06-18 17:34:47 - INFO - Epoch 98/1000, Loss: 0.2757, Dice: 0.2597, MSE: 0.0532
2025-06-18 17:35:10 - INFO - Epoch 99/1000, Loss: 0.2678, Dice: 0.2506, MSE: 0.0574
2025-06-18 17:35:34 - INFO - Epoch 100/1000, Loss: 0.2556, Dice: 0.2387, MSE: 0.0564
2025-06-18 17:35:35 - INFO - 模型已保存至: epoch_100.pth
2025-06-18 17:35:58 - INFO - Epoch 101/1000, Loss: 0.2296, Dice: 0.2125, MSE: 0.0570
2025-06-18 17:36:22 - INFO - Epoch 102/1000, Loss: 0.2179, Dice: 0.2022, MSE: 0.0524
2025-06-18 17:36:45 - INFO - Epoch 103/1000, Loss: 0.2195, Dice: 0.2026, MSE: 0.0563
2025-06-18 17:37:08 - INFO - Epoch 104/1000, Loss: 0.2019, Dice: 0.1851, MSE: 0.0562
2025-06-18 17:37:31 - INFO - Epoch 105/1000, Loss: 0.2187, Dice: 0.2019, MSE: 0.0561
2025-06-18 17:37:55 - INFO - Epoch 106/1000, Loss: 0.1927, Dice: 0.1760, MSE: 0.0555
2025-06-18 17:38:18 - INFO - Epoch 107/1000, Loss: 0.2186, Dice: 0.2012, MSE: 0.0580
2025-06-18 17:38:41 - INFO - Epoch 108/1000, Loss: 0.1969, Dice: 0.1806, MSE: 0.0545
2025-06-18 17:39:04 - INFO - Epoch 109/1000, Loss: 0.2324, Dice: 0.2150, MSE: 0.0580
2025-06-18 17:39:27 - INFO - Epoch 110/1000, Loss: 0.2171, Dice: 0.2009, MSE: 0.0539
2025-06-18 17:39:51 - INFO - Epoch 111/1000, Loss: 0.1983, Dice: 0.1799, MSE: 0.0615
2025-06-18 17:40:14 - INFO - Epoch 112/1000, Loss: 0.2003, Dice: 0.1824, MSE: 0.0596
2025-06-18 17:40:37 - INFO - Epoch 113/1000, Loss: 0.2614, Dice: 0.2442, MSE: 0.0577
2025-06-18 17:41:00 - INFO - Epoch 114/1000, Loss: 0.3068, Dice: 0.2914, MSE: 0.0516
2025-06-18 17:41:24 - INFO - Epoch 115/1000, Loss: 0.2952, Dice: 0.2817, MSE: 0.0448
2025-06-18 17:41:47 - INFO - Epoch 116/1000, Loss: 0.2485, Dice: 0.2339, MSE: 0.0489
2025-06-18 17:42:10 - INFO - Epoch 117/1000, Loss: 0.2356, Dice: 0.2187, MSE: 0.0564
2025-06-18 17:42:33 - INFO - Epoch 118/1000, Loss: 0.2589, Dice: 0.2412, MSE: 0.0591
2025-06-18 17:42:56 - INFO - Epoch 119/1000, Loss: 0.1963, Dice: 0.1798, MSE: 0.0552
2025-06-18 17:43:20 - INFO - Epoch 120/1000, Loss: 0.2401, Dice: 0.2226, MSE: 0.0584
2025-06-18 17:43:21 - INFO - 模型已保存至: epoch_120.pth
2025-06-18 17:43:44 - INFO - Epoch 121/1000, Loss: 0.2150, Dice: 0.1999, MSE: 0.0505
2025-06-18 17:44:07 - INFO - Epoch 122/1000, Loss: 0.2392, Dice: 0.2223, MSE: 0.0563
2025-06-18 17:44:30 - INFO - Epoch 123/1000, Loss: 0.2762, Dice: 0.2562, MSE: 0.0669
2025-06-18 17:44:54 - INFO - Epoch 124/1000, Loss: 0.2745, Dice: 0.2580, MSE: 0.0552
2025-06-18 17:45:17 - INFO - Epoch 125/1000, Loss: 0.2719, Dice: 0.2564, MSE: 0.0518
2025-06-18 17:45:40 - INFO - Epoch 126/1000, Loss: 0.2015, Dice: 0.1846, MSE: 0.0563
2025-06-18 17:46:03 - INFO - Epoch 127/1000, Loss: 0.2113, Dice: 0.1960, MSE: 0.0510
2025-06-18 17:46:26 - INFO - Epoch 128/1000, Loss: 0.1890, Dice: 0.1721, MSE: 0.0566
2025-06-18 17:46:50 - INFO - Epoch 129/1000, Loss: 0.2165, Dice: 0.2008, MSE: 0.0523
2025-06-18 17:47:13 - INFO - Epoch 130/1000, Loss: 0.2143, Dice: 0.1993, MSE: 0.0500
2025-06-18 17:47:36 - INFO - Epoch 131/1000, Loss: 0.2710, Dice: 0.2489, MSE: 0.0737
2025-06-18 17:47:59 - INFO - Epoch 132/1000, Loss: 0.3000, Dice: 0.2833, MSE: 0.0557
2025-06-18 17:48:23 - INFO - Epoch 133/1000, Loss: 0.2831, Dice: 0.2693, MSE: 0.0460
2025-06-18 17:48:46 - INFO - Epoch 134/1000, Loss: 0.2291, Dice: 0.2127, MSE: 0.0547
2025-06-18 17:49:09 - INFO - Epoch 135/1000, Loss: 0.2171, Dice: 0.2011, MSE: 0.0533
2025-06-18 17:49:32 - INFO - Epoch 136/1000, Loss: 0.2190, Dice: 0.2001, MSE: 0.0629
2025-06-18 17:49:56 - INFO - Epoch 137/1000, Loss: 0.1999, Dice: 0.1822, MSE: 0.0591
2025-06-18 17:50:19 - INFO - Epoch 138/1000, Loss: 0.1936, Dice: 0.1760, MSE: 0.0587
2025-06-18 17:50:42 - INFO - Epoch 139/1000, Loss: 0.1961, Dice: 0.1782, MSE: 0.0599
2025-06-18 17:51:05 - INFO - Epoch 140/1000, Loss: 0.1859, Dice: 0.1681, MSE: 0.0595
2025-06-18 17:51:07 - INFO - 模型已保存至: epoch_140.pth
2025-06-18 17:51:30 - INFO - Epoch 141/1000, Loss: 0.2266, Dice: 0.2003, MSE: 0.0878
2025-06-18 17:51:53 - INFO - Epoch 142/1000, Loss: 0.2693, Dice: 0.2478, MSE: 0.0716
2025-06-18 17:52:16 - INFO - Epoch 143/1000, Loss: 0.2009, Dice: 0.1856, MSE: 0.0508
2025-06-18 17:52:39 - INFO - Epoch 144/1000, Loss: 0.2149, Dice: 0.1988, MSE: 0.0535
2025-06-18 17:53:02 - INFO - Epoch 145/1000, Loss: 0.1779, Dice: 0.1636, MSE: 0.0478
2025-06-18 17:53:26 - INFO - Epoch 146/1000, Loss: 0.1986, Dice: 0.1825, MSE: 0.0540
2025-06-18 17:53:49 - INFO - Epoch 147/1000, Loss: 0.2001, Dice: 0.1826, MSE: 0.0584
2025-06-18 17:54:12 - INFO - Epoch 148/1000, Loss: 0.1828, Dice: 0.1664, MSE: 0.0545
2025-06-18 17:54:36 - INFO - Epoch 149/1000, Loss: 0.1898, Dice: 0.1727, MSE: 0.0570
2025-06-18 17:54:59 - INFO - Epoch 150/1000, Loss: 0.1841, Dice: 0.1692, MSE: 0.0497
2025-06-18 17:55:22 - INFO - Epoch 151/1000, Loss: 0.1903, Dice: 0.1734, MSE: 0.0562
2025-06-18 17:55:45 - INFO - Epoch 152/1000, Loss: 0.1889, Dice: 0.1721, MSE: 0.0561
2025-06-18 17:56:09 - INFO - Epoch 153/1000, Loss: 0.2233, Dice: 0.2069, MSE: 0.0548
2025-06-18 17:56:32 - INFO - Epoch 154/1000, Loss: 0.1559, Dice: 0.1398, MSE: 0.0537
2025-06-18 17:56:55 - INFO - Epoch 155/1000, Loss: 0.1761, Dice: 0.1580, MSE: 0.0602
2025-06-18 17:57:18 - INFO - Epoch 156/1000, Loss: 0.1709, Dice: 0.1524, MSE: 0.0615
2025-06-18 17:57:42 - INFO - Epoch 157/1000, Loss: 0.1771, Dice: 0.1579, MSE: 0.0638
2025-06-18 17:58:05 - INFO - Epoch 158/1000, Loss: 0.1996, Dice: 0.1829, MSE: 0.0556
2025-06-18 17:58:28 - INFO - Epoch 159/1000, Loss: 0.2042, Dice: 0.1872, MSE: 0.0567
2025-06-18 17:58:51 - INFO - Epoch 160/1000, Loss: 0.2509, Dice: 0.2366, MSE: 0.0475
2025-06-18 17:58:53 - INFO - 模型已保存至: epoch_160.pth
2025-06-18 17:59:16 - INFO - Epoch 161/1000, Loss: 0.1729, Dice: 0.1576, MSE: 0.0509
2025-06-18 17:59:39 - INFO - Epoch 162/1000, Loss: 0.1856, Dice: 0.1638, MSE: 0.0725
2025-06-18 18:00:02 - INFO - Epoch 163/1000, Loss: 0.1807, Dice: 0.1604, MSE: 0.0678
2025-06-18 18:00:25 - INFO - Epoch 164/1000, Loss: 0.1655, Dice: 0.1486, MSE: 0.0564
2025-06-18 18:00:49 - INFO - Epoch 165/1000, Loss: 0.1863, Dice: 0.1663, MSE: 0.0665
2025-06-18 18:01:12 - INFO - Epoch 166/1000, Loss: 0.1638, Dice: 0.1456, MSE: 0.0607
2025-06-18 18:01:35 - INFO - Epoch 167/1000, Loss: 0.1676, Dice: 0.1487, MSE: 0.0632
2025-06-18 18:01:58 - INFO - Epoch 168/1000, Loss: 0.1716, Dice: 0.1547, MSE: 0.0564
2025-06-18 18:02:22 - INFO - Epoch 169/1000, Loss: 0.1588, Dice: 0.1411, MSE: 0.0589
2025-06-18 18:02:45 - INFO - Epoch 170/1000, Loss: 0.1740, Dice: 0.1551, MSE: 0.0629
2025-06-18 18:03:08 - INFO - Epoch 171/1000, Loss: 0.1926, Dice: 0.1755, MSE: 0.0569
2025-06-18 18:03:31 - INFO - Epoch 172/1000, Loss: 0.1584, Dice: 0.1420, MSE: 0.0546
2025-06-18 18:03:55 - INFO - Epoch 173/1000, Loss: 0.1569, Dice: 0.1409, MSE: 0.0532
2025-06-18 18:04:18 - INFO - Epoch 174/1000, Loss: 0.1503, Dice: 0.1331, MSE: 0.0574
2025-06-18 18:04:41 - INFO - Epoch 175/1000, Loss: 0.1887, Dice: 0.1721, MSE: 0.0553
2025-06-18 18:05:04 - INFO - Epoch 176/1000, Loss: 0.2280, Dice: 0.2125, MSE: 0.0518
2025-06-18 18:05:27 - INFO - Epoch 177/1000, Loss: 0.2085, Dice: 0.1912, MSE: 0.0577
2025-06-18 18:05:51 - INFO - Epoch 178/1000, Loss: 0.1717, Dice: 0.1560, MSE: 0.0524
2025-06-18 18:06:14 - INFO - Epoch 179/1000, Loss: 0.1912, Dice: 0.1763, MSE: 0.0495
2025-06-18 18:06:37 - INFO - Epoch 180/1000, Loss: 0.1953, Dice: 0.1784, MSE: 0.0563
2025-06-18 18:06:38 - INFO - 模型已保存至: epoch_180.pth
2025-06-18 18:07:02 - INFO - Epoch 181/1000, Loss: 0.1857, Dice: 0.1699, MSE: 0.0525
2025-06-18 18:07:25 - INFO - Epoch 182/1000, Loss: 0.1710, Dice: 0.1526, MSE: 0.0615
2025-06-18 18:07:48 - INFO - Epoch 183/1000, Loss: 0.1878, Dice: 0.1701, MSE: 0.0589
2025-06-18 18:08:11 - INFO - Epoch 184/1000, Loss: 0.1799, Dice: 0.1630, MSE: 0.0563
2025-06-18 18:08:35 - INFO - Epoch 185/1000, Loss: 0.1508, Dice: 0.1327, MSE: 0.0602
2025-06-18 18:08:58 - INFO - Epoch 186/1000, Loss: 0.1730, Dice: 0.1559, MSE: 0.0570
2025-06-18 18:09:21 - INFO - Epoch 187/1000, Loss: 0.2289, Dice: 0.2131, MSE: 0.0529
2025-06-18 18:09:44 - INFO - Epoch 188/1000, Loss: 0.1921, Dice: 0.1776, MSE: 0.0483
2025-06-18 18:10:07 - INFO - Epoch 189/1000, Loss: 0.1874, Dice: 0.1721, MSE: 0.0511
2025-06-18 18:10:30 - INFO - Epoch 190/1000, Loss: 0.1731, Dice: 0.1576, MSE: 0.0517
2025-06-18 18:10:54 - INFO - Epoch 191/1000, Loss: 0.1893, Dice: 0.1735, MSE: 0.0528
2025-06-18 18:11:17 - INFO - Epoch 192/1000, Loss: 0.1825, Dice: 0.1654, MSE: 0.0569
2025-06-18 18:11:40 - INFO - Epoch 193/1000, Loss: 0.2066, Dice: 0.1902, MSE: 0.0548
2025-06-18 18:12:03 - INFO - Epoch 194/1000, Loss: 0.2187, Dice: 0.2040, MSE: 0.0491
2025-06-18 18:12:27 - INFO - Epoch 195/1000, Loss: 0.2508, Dice: 0.2325, MSE: 0.0612
2025-06-18 18:12:50 - INFO - Epoch 196/1000, Loss: 0.2238, Dice: 0.2084, MSE: 0.0513
2025-06-18 18:13:13 - INFO - Epoch 197/1000, Loss: 0.2226, Dice: 0.2069, MSE: 0.0522
2025-06-18 18:13:37 - INFO - Epoch 198/1000, Loss: 0.1957, Dice: 0.1768, MSE: 0.0633
2025-06-18 18:14:00 - INFO - Epoch 199/1000, Loss: 0.1703, Dice: 0.1541, MSE: 0.0540
2025-06-18 18:14:23 - INFO - Epoch 200/1000, Loss: 0.1806, Dice: 0.1647, MSE: 0.0532
2025-06-18 18:14:24 - INFO - 模型已保存至: epoch_200.pth
2025-06-18 18:14:48 - INFO - Epoch 201/1000, Loss: 0.1993, Dice: 0.1852, MSE: 0.0471
2025-06-18 18:15:11 - INFO - Epoch 202/1000, Loss: 0.2233, Dice: 0.2090, MSE: 0.0479
2025-06-18 18:15:34 - INFO - Epoch 203/1000, Loss: 0.2077, Dice: 0.1915, MSE: 0.0541
2025-06-18 18:15:57 - INFO - Epoch 204/1000, Loss: 0.1960, Dice: 0.1800, MSE: 0.0534
2025-06-18 18:16:20 - INFO - Epoch 205/1000, Loss: 0.2049, Dice: 0.1874, MSE: 0.0583
2025-06-18 18:16:44 - INFO - Epoch 206/1000, Loss: 0.1931, Dice: 0.1780, MSE: 0.0503
2025-06-18 18:17:07 - INFO - Epoch 207/1000, Loss: 0.1553, Dice: 0.1403, MSE: 0.0501
2025-06-18 18:17:30 - INFO - Epoch 208/1000, Loss: 0.1796, Dice: 0.1623, MSE: 0.0576
2025-06-18 18:17:54 - INFO - Epoch 209/1000, Loss: 0.1572, Dice: 0.1400, MSE: 0.0572
2025-06-18 18:18:17 - INFO - Epoch 210/1000, Loss: 0.1768, Dice: 0.1569, MSE: 0.0660
2025-06-18 18:18:40 - INFO - Epoch 211/1000, Loss: 0.1631, Dice: 0.1453, MSE: 0.0594
2025-06-18 18:19:03 - INFO - Epoch 212/1000, Loss: 0.1557, Dice: 0.1379, MSE: 0.0593
2025-06-18 18:19:27 - INFO - Epoch 213/1000, Loss: 0.1749, Dice: 0.1572, MSE: 0.0589
2025-06-18 18:19:50 - INFO - Epoch 214/1000, Loss: 0.1883, Dice: 0.1707, MSE: 0.0586
2025-06-18 18:20:13 - INFO - Epoch 215/1000, Loss: 0.1837, Dice: 0.1676, MSE: 0.0534
2025-06-18 18:20:36 - INFO - Epoch 216/1000, Loss: 0.1617, Dice: 0.1461, MSE: 0.0520
2025-06-18 18:21:00 - INFO - Epoch 217/1000, Loss: 0.1754, Dice: 0.1583, MSE: 0.0568
2025-06-18 18:21:23 - INFO - Epoch 218/1000, Loss: 0.2191, Dice: 0.2039, MSE: 0.0505
2025-06-18 18:21:46 - INFO - Epoch 219/1000, Loss: 0.1667, Dice: 0.1509, MSE: 0.0529
