2025-07-16 01:51:09 - INFO - Logging is set up.
2025-07-16 01:51:09 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 2, 'num_classes': 2, 'learning_rate': 0.001, 'dataset_path': './datasets/LA', 'log_path': './result/SAM3D_VNet_SSL/LA_8_SemiSupervised_V15_2/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/LA_8_SemiSupervised_V15_2/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/LA_8_SemiSupervised_V15_2/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 8, 'training_unlabel_num': 72, 'label_bs': 1, 'unlabel_bs': 1, 'consistency_weight': 0.2, 'pretrained_weights': './result/VNet_Multi_V5/LA_8/Pth/Best.pth'}
2025-07-16 01:51:11 - INFO - 使用 2 个GPU
2025-07-16 01:51:11 - INFO - 模型总参数: 106,282,084
2025-07-16 01:51:11 - INFO - 可训练参数: 106,282,084
2025-07-16 02:13:09 - INFO - Epoch 128/1000, Loss: 0.1486, Dice: 0.1386, MSE: 0.0503
2025-07-16 02:13:20 - INFO - Epoch 129/1000, Loss: 0.1325, Dice: 0.1236, MSE: 0.0446
2025-07-16 02:13:31 - INFO - Epoch 130/1000, Loss: 0.1591, Dice: 0.1509, MSE: 0.0410
2025-07-16 02:13:40 - INFO - Epoch 131/1000, Loss: 0.1674, Dice: 0.1568, MSE: 0.0528
2025-07-16 02:13:51 - INFO - Epoch 132/1000, Loss: 0.1499, Dice: 0.1396, MSE: 0.0517
2025-07-16 02:14:01 - INFO - Epoch 133/1000, Loss: 0.1211, Dice: 0.1108, MSE: 0.0516
2025-07-16 02:14:11 - INFO - Epoch 134/1000, Loss: 0.1880, Dice: 0.1779, MSE: 0.0503
2025-07-16 02:14:22 - INFO - Epoch 135/1000, Loss: 0.1328, Dice: 0.1215, MSE: 0.0562
2025-07-16 02:14:32 - INFO - Epoch 136/1000, Loss: 0.1510, Dice: 0.1428, MSE: 0.0410
2025-07-16 02:14:42 - INFO - Epoch 137/1000, Loss: 0.1442, Dice: 0.1351, MSE: 0.0455
2025-07-16 02:14:53 - INFO - Epoch 138/1000, Loss: 0.1224, Dice: 0.1127, MSE: 0.0482
2025-07-16 02:15:03 - INFO - Epoch 139/1000, Loss: 0.1259, Dice: 0.1150, MSE: 0.0541
2025-07-16 02:15:13 - INFO - Epoch 140/1000, Loss: 0.1436, Dice: 0.1345, MSE: 0.0454
2025-07-16 02:15:15 - INFO - 模型已保存至: epoch_140.pth
2025-07-16 02:15:25 - INFO - Epoch 141/1000, Loss: 0.1364, Dice: 0.1259, MSE: 0.0520
2025-07-16 02:15:35 - INFO - Epoch 142/1000, Loss: 0.1418, Dice: 0.1326, MSE: 0.0460
2025-07-16 02:15:45 - INFO - Epoch 143/1000, Loss: 0.1663, Dice: 0.1553, MSE: 0.0553
2025-07-16 02:15:56 - INFO - Epoch 144/1000, Loss: 0.1045, Dice: 0.0950, MSE: 0.0474
2025-07-16 02:16:06 - INFO - Epoch 145/1000, Loss: 0.1044, Dice: 0.0940, MSE: 0.0518
2025-07-16 02:16:16 - INFO - Epoch 146/1000, Loss: 0.1759, Dice: 0.1654, MSE: 0.0523
2025-07-16 02:16:27 - INFO - Epoch 147/1000, Loss: 0.1307, Dice: 0.1212, MSE: 0.0474
2025-07-16 02:16:36 - INFO - Epoch 148/1000, Loss: 0.1167, Dice: 0.1084, MSE: 0.0410
2025-07-16 02:16:46 - INFO - Epoch 149/1000, Loss: 0.1028, Dice: 0.0932, MSE: 0.0480
2025-07-16 02:16:56 - INFO - Epoch 150/1000, Loss: 0.1090, Dice: 0.0983, MSE: 0.0535
2025-07-16 02:17:07 - INFO - Epoch 151/1000, Loss: 0.1586, Dice: 0.1484, MSE: 0.0510
2025-07-16 02:17:17 - INFO - Epoch 152/1000, Loss: 0.1418, Dice: 0.1316, MSE: 0.0513
2025-07-16 02:17:28 - INFO - Epoch 153/1000, Loss: 0.1187, Dice: 0.1091, MSE: 0.0481
2025-07-16 02:17:37 - INFO - Epoch 154/1000, Loss: 0.1254, Dice: 0.1154, MSE: 0.0499
2025-07-16 02:17:48 - INFO - Epoch 155/1000, Loss: 0.0996, Dice: 0.0890, MSE: 0.0530
2025-07-16 02:17:59 - INFO - Epoch 156/1000, Loss: 0.0979, Dice: 0.0887, MSE: 0.0462
2025-07-16 02:18:08 - INFO - Epoch 157/1000, Loss: 0.1191, Dice: 0.1101, MSE: 0.0450
2025-07-16 02:18:19 - INFO - Epoch 158/1000, Loss: 0.1414, Dice: 0.1314, MSE: 0.0502
2025-07-16 02:18:29 - INFO - Epoch 159/1000, Loss: 0.0987, Dice: 0.0899, MSE: 0.0440
2025-07-16 02:18:39 - INFO - Epoch 160/1000, Loss: 0.1894, Dice: 0.1784, MSE: 0.0547
2025-07-16 02:18:40 - INFO - 模型已保存至: epoch_160.pth
2025-07-16 02:18:51 - INFO - Epoch 161/1000, Loss: 0.1088, Dice: 0.0994, MSE: 0.0472
2025-07-16 02:19:02 - INFO - Epoch 162/1000, Loss: 0.1400, Dice: 0.1313, MSE: 0.0432
2025-07-16 02:19:12 - INFO - Epoch 163/1000, Loss: 0.1184, Dice: 0.1079, MSE: 0.0524
2025-07-16 02:19:22 - INFO - Epoch 164/1000, Loss: 0.1358, Dice: 0.1254, MSE: 0.0518
2025-07-16 02:19:33 - INFO - Epoch 165/1000, Loss: 0.1243, Dice: 0.1144, MSE: 0.0496
2025-07-16 02:19:43 - INFO - Epoch 166/1000, Loss: 0.1055, Dice: 0.0956, MSE: 0.0493
2025-07-16 02:19:54 - INFO - Epoch 167/1000, Loss: 0.1015, Dice: 0.0917, MSE: 0.0490
2025-07-16 02:20:03 - INFO - Epoch 168/1000, Loss: 0.1017, Dice: 0.0895, MSE: 0.0609
2025-07-16 02:20:14 - INFO - Epoch 169/1000, Loss: 0.1025, Dice: 0.0933, MSE: 0.0460
2025-07-16 02:20:24 - INFO - Epoch 170/1000, Loss: 0.0986, Dice: 0.0873, MSE: 0.0566
2025-07-16 02:20:34 - INFO - Epoch 171/1000, Loss: 0.0883, Dice: 0.0787, MSE: 0.0479
2025-07-16 02:20:45 - INFO - Epoch 172/1000, Loss: 0.1056, Dice: 0.0965, MSE: 0.0455
2025-07-16 02:20:55 - INFO - Epoch 173/1000, Loss: 0.1071, Dice: 0.0979, MSE: 0.0457
2025-07-16 02:21:05 - INFO - Epoch 174/1000, Loss: 0.0915, Dice: 0.0813, MSE: 0.0507
2025-07-16 02:21:15 - INFO - Epoch 175/1000, Loss: 0.1019, Dice: 0.0930, MSE: 0.0446
2025-07-16 02:21:26 - INFO - Epoch 176/1000, Loss: 0.1429, Dice: 0.1319, MSE: 0.0546
2025-07-16 02:21:36 - INFO - Epoch 177/1000, Loss: 0.0847, Dice: 0.0746, MSE: 0.0507
2025-07-16 02:21:46 - INFO - Epoch 178/1000, Loss: 0.0920, Dice: 0.0825, MSE: 0.0475
2025-07-16 02:21:57 - INFO - Epoch 179/1000, Loss: 0.0977, Dice: 0.0877, MSE: 0.0503
2025-07-16 02:22:07 - INFO - Epoch 180/1000, Loss: 0.1318, Dice: 0.1218, MSE: 0.0502
2025-07-16 02:22:08 - INFO - 模型已保存至: epoch_180.pth
2025-07-16 02:22:19 - INFO - Epoch 181/1000, Loss: 0.1267, Dice: 0.1157, MSE: 0.0547
2025-07-16 02:22:29 - INFO - Epoch 182/1000, Loss: 0.0875, Dice: 0.0766, MSE: 0.0547
2025-07-16 02:22:40 - INFO - Epoch 183/1000, Loss: 0.0892, Dice: 0.0798, MSE: 0.0469
2025-07-16 02:22:50 - INFO - Epoch 184/1000, Loss: 0.1099, Dice: 0.1015, MSE: 0.0421
2025-07-16 02:23:00 - INFO - Epoch 185/1000, Loss: 0.0770, Dice: 0.0676, MSE: 0.0471
2025-07-16 02:23:11 - INFO - Epoch 186/1000, Loss: 0.0857, Dice: 0.0758, MSE: 0.0497
2025-07-16 02:23:21 - INFO - Epoch 187/1000, Loss: 0.0855, Dice: 0.0752, MSE: 0.0514
2025-07-16 02:23:31 - INFO - Epoch 188/1000, Loss: 0.1087, Dice: 0.1003, MSE: 0.0422
2025-07-16 02:23:41 - INFO - Epoch 189/1000, Loss: 0.0925, Dice: 0.0827, MSE: 0.0492
2025-07-16 02:23:52 - INFO - Epoch 190/1000, Loss: 0.0960, Dice: 0.0862, MSE: 0.0489
2025-07-16 02:24:02 - INFO - Epoch 191/1000, Loss: 0.0968, Dice: 0.0846, MSE: 0.0610
2025-07-16 02:24:12 - INFO - Epoch 192/1000, Loss: 0.0963, Dice: 0.0859, MSE: 0.0518
2025-07-16 02:24:22 - INFO - Epoch 193/1000, Loss: 0.0909, Dice: 0.0817, MSE: 0.0464
2025-07-16 02:24:32 - INFO - Epoch 194/1000, Loss: 0.0863, Dice: 0.0765, MSE: 0.0489
2025-07-16 02:24:43 - INFO - Epoch 195/1000, Loss: 0.1248, Dice: 0.1148, MSE: 0.0498
2025-07-16 02:24:53 - INFO - Epoch 196/1000, Loss: 0.0775, Dice: 0.0687, MSE: 0.0442
2025-07-16 02:25:03 - INFO - Epoch 197/1000, Loss: 0.0884, Dice: 0.0783, MSE: 0.0508
2025-07-16 02:25:13 - INFO - Epoch 198/1000, Loss: 0.0968, Dice: 0.0881, MSE: 0.0438
2025-07-16 02:25:24 - INFO - Epoch 199/1000, Loss: 0.0816, Dice: 0.0727, MSE: 0.0447
2025-07-16 02:25:34 - INFO - Epoch 200/1000, Loss: 0.0762, Dice: 0.0675, MSE: 0.0433
2025-07-16 02:25:35 - INFO - 模型已保存至: epoch_200.pth
2025-07-16 02:25:46 - INFO - Epoch 201/1000, Loss: 0.0897, Dice: 0.0798, MSE: 0.0497
2025-07-16 02:25:55 - INFO - Epoch 202/1000, Loss: 0.0818, Dice: 0.0718, MSE: 0.0501
2025-07-16 02:26:06 - INFO - Epoch 203/1000, Loss: 0.0846, Dice: 0.0752, MSE: 0.0469
2025-07-16 02:26:16 - INFO - Epoch 204/1000, Loss: 0.0826, Dice: 0.0720, MSE: 0.0533
2025-07-16 02:26:24 - INFO - Epoch 205/1000, Loss: 0.0934, Dice: 0.0837, MSE: 0.0484
2025-07-16 02:26:35 - INFO - Epoch 206/1000, Loss: 0.1369, Dice: 0.1276, MSE: 0.0465
2025-07-16 02:26:45 - INFO - Epoch 207/1000, Loss: 0.0828, Dice: 0.0736, MSE: 0.0462
2025-07-16 02:26:55 - INFO - Epoch 208/1000, Loss: 0.0830, Dice: 0.0740, MSE: 0.0450
2025-07-16 02:27:05 - INFO - Epoch 209/1000, Loss: 0.1064, Dice: 0.0973, MSE: 0.0455
2025-07-16 02:27:16 - INFO - Epoch 210/1000, Loss: 0.0986, Dice: 0.0900, MSE: 0.0426
2025-07-16 02:27:25 - INFO - Epoch 211/1000, Loss: 0.0963, Dice: 0.0873, MSE: 0.0450
2025-07-16 02:27:36 - INFO - Epoch 212/1000, Loss: 0.0841, Dice: 0.0750, MSE: 0.0457
2025-07-16 02:27:47 - INFO - Epoch 213/1000, Loss: 0.0835, Dice: 0.0740, MSE: 0.0473
2025-07-16 02:27:56 - INFO - Epoch 214/1000, Loss: 0.1081, Dice: 0.1003, MSE: 0.0387
2025-07-16 02:28:07 - INFO - Epoch 215/1000, Loss: 0.0831, Dice: 0.0742, MSE: 0.0445
2025-07-16 02:28:18 - INFO - Epoch 216/1000, Loss: 0.0820, Dice: 0.0731, MSE: 0.0442
2025-07-16 02:28:27 - INFO - Epoch 217/1000, Loss: 0.0790, Dice: 0.0693, MSE: 0.0483
2025-07-16 02:28:38 - INFO - Epoch 218/1000, Loss: 0.0795, Dice: 0.0694, MSE: 0.0504
