2025-05-16 11:11:18 - INFO - Logging is set up.
2025-05-16 11:11:18 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 5, 'num_classes': 2, 'learning_rate': 0.001, 'dataset_path': './datasets/LA', 'log_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V12/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V12/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V12/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 16, 'training_unlabel_num': 64, 'label_bs': 1, 'unlabel_bs': 4, 'consistency_weight': 0.3, 'pretrained_weights': None}
2025-05-16 11:11:20 - INFO - 使用 2 个GPU
2025-05-16 11:11:20 - INFO - 模型总参数: 87,461,859
2025-05-16 11:11:20 - INFO - 可训练参数: 87,461,859
2025-05-16 11:15:23 - INFO - Epoch 17/1000, Loss: 0.4486, Dice: 0.4352, MSE: 0.0449
2025-05-16 11:15:37 - INFO - Epoch 18/1000, Loss: 0.4068, Dice: 0.3912, MSE: 0.0521
2025-05-16 11:15:51 - INFO - Epoch 19/1000, Loss: 0.5064, Dice: 0.4915, MSE: 0.0496
2025-05-16 11:16:05 - INFO - Epoch 20/1000, Loss: 0.4997, Dice: 0.4742, MSE: 0.0849
2025-05-16 11:16:06 - INFO - 模型已保存至: epoch_20.pth
2025-05-16 11:16:20 - INFO - Epoch 21/1000, Loss: 0.5103, Dice: 0.4807, MSE: 0.0988
2025-05-16 11:16:34 - INFO - Epoch 22/1000, Loss: 0.4322, Dice: 0.3960, MSE: 0.1206
2025-05-16 11:16:48 - INFO - Epoch 23/1000, Loss: 0.4914, Dice: 0.4547, MSE: 0.1223
2025-05-16 11:17:02 - INFO - Epoch 24/1000, Loss: 0.4707, Dice: 0.4368, MSE: 0.1131
2025-05-16 11:17:16 - INFO - Epoch 25/1000, Loss: 0.4523, Dice: 0.4227, MSE: 0.0987
2025-05-16 11:17:30 - INFO - Epoch 26/1000, Loss: 0.4168, Dice: 0.3822, MSE: 0.1154
2025-05-16 11:17:44 - INFO - Epoch 27/1000, Loss: 0.4489, Dice: 0.4133, MSE: 0.1187
2025-05-16 11:17:58 - INFO - Epoch 28/1000, Loss: 0.4777, Dice: 0.4443, MSE: 0.1112
2025-05-16 11:18:12 - INFO - Epoch 29/1000, Loss: 0.4001, Dice: 0.3670, MSE: 0.1102
2025-05-16 11:18:26 - INFO - Epoch 30/1000, Loss: 0.5002, Dice: 0.4629, MSE: 0.1245
2025-05-16 11:18:40 - INFO - Epoch 31/1000, Loss: 0.4540, Dice: 0.4196, MSE: 0.1146
2025-05-16 11:18:55 - INFO - Epoch 32/1000, Loss: 0.4185, Dice: 0.3851, MSE: 0.1113
2025-05-16 11:19:09 - INFO - Epoch 33/1000, Loss: 0.3930, Dice: 0.3557, MSE: 0.1242
2025-05-16 11:19:23 - INFO - Epoch 34/1000, Loss: 0.4278, Dice: 0.3946, MSE: 0.1106
2025-05-16 11:19:37 - INFO - Epoch 35/1000, Loss: 0.4250, Dice: 0.3892, MSE: 0.1195
2025-05-16 11:19:51 - INFO - Epoch 36/1000, Loss: 0.4351, Dice: 0.4026, MSE: 0.1081
2025-05-16 11:20:05 - INFO - Epoch 37/1000, Loss: 0.4371, Dice: 0.4029, MSE: 0.1139
2025-05-16 11:20:19 - INFO - Epoch 38/1000, Loss: 0.4853, Dice: 0.4534, MSE: 0.1064
2025-05-16 11:20:33 - INFO - Epoch 39/1000, Loss: 0.3809, Dice: 0.3477, MSE: 0.1107
2025-05-16 11:20:47 - INFO - Epoch 40/1000, Loss: 0.4251, Dice: 0.3886, MSE: 0.1217
2025-05-16 11:20:48 - INFO - 模型已保存至: epoch_40.pth
2025-05-16 11:21:02 - INFO - Epoch 41/1000, Loss: 0.4396, Dice: 0.4059, MSE: 0.1124
2025-05-16 11:21:16 - INFO - Epoch 42/1000, Loss: 0.4137, Dice: 0.3809, MSE: 0.1092
2025-05-16 11:21:30 - INFO - Epoch 43/1000, Loss: 0.3894, Dice: 0.3583, MSE: 0.1036
2025-05-16 11:21:44 - INFO - Epoch 44/1000, Loss: 0.3990, Dice: 0.3677, MSE: 0.1046
2025-05-16 11:21:58 - INFO - Epoch 45/1000, Loss: 0.4443, Dice: 0.4111, MSE: 0.1106
2025-05-16 11:22:12 - INFO - Epoch 46/1000, Loss: 0.3899, Dice: 0.3547, MSE: 0.1173
2025-05-16 11:22:25 - INFO - Epoch 47/1000, Loss: 0.3484, Dice: 0.3178, MSE: 0.1019
2025-05-16 11:22:39 - INFO - Epoch 48/1000, Loss: 0.3648, Dice: 0.3335, MSE: 0.1043
2025-05-16 11:22:53 - INFO - Epoch 49/1000, Loss: 0.3715, Dice: 0.3340, MSE: 0.1252
2025-05-16 11:23:06 - INFO - Epoch 50/1000, Loss: 0.3226, Dice: 0.2846, MSE: 0.1265
2025-05-16 11:23:20 - INFO - Epoch 51/1000, Loss: 0.3396, Dice: 0.3038, MSE: 0.1191
2025-05-16 11:23:34 - INFO - Epoch 52/1000, Loss: 0.3335, Dice: 0.2996, MSE: 0.1132
2025-05-16 11:23:47 - INFO - Epoch 53/1000, Loss: 0.3696, Dice: 0.3365, MSE: 0.1105
2025-05-16 11:24:01 - INFO - Epoch 54/1000, Loss: 0.3950, Dice: 0.3572, MSE: 0.1260
2025-05-16 11:24:15 - INFO - Epoch 55/1000, Loss: 0.3832, Dice: 0.3474, MSE: 0.1193
2025-05-16 11:24:28 - INFO - Epoch 56/1000, Loss: 0.3629, Dice: 0.3302, MSE: 0.1090
2025-05-16 11:24:42 - INFO - Epoch 57/1000, Loss: 0.3786, Dice: 0.3443, MSE: 0.1142
2025-05-16 11:24:56 - INFO - Epoch 58/1000, Loss: 0.3856, Dice: 0.3496, MSE: 0.1200
2025-05-16 11:25:09 - INFO - Epoch 59/1000, Loss: 0.4379, Dice: 0.3999, MSE: 0.1266
2025-05-16 11:25:23 - INFO - Epoch 60/1000, Loss: 0.4119, Dice: 0.3778, MSE: 0.1135
2025-05-16 11:25:24 - INFO - 模型已保存至: epoch_60.pth
2025-05-16 11:25:37 - INFO - Epoch 61/1000, Loss: 0.3957, Dice: 0.3603, MSE: 0.1181
2025-05-16 11:25:51 - INFO - Epoch 62/1000, Loss: 0.3665, Dice: 0.3301, MSE: 0.1212
2025-05-16 11:26:05 - INFO - Epoch 63/1000, Loss: 0.3583, Dice: 0.3247, MSE: 0.1122
2025-05-16 11:26:18 - INFO - Epoch 64/1000, Loss: 0.3530, Dice: 0.3173, MSE: 0.1189
2025-05-16 11:26:32 - INFO - Epoch 65/1000, Loss: 0.3338, Dice: 0.2990, MSE: 0.1159
2025-05-16 11:26:45 - INFO - Epoch 66/1000, Loss: 0.3633, Dice: 0.3320, MSE: 0.1046
2025-05-16 11:26:59 - INFO - Epoch 67/1000, Loss: 0.3904, Dice: 0.3520, MSE: 0.1279
2025-05-16 11:27:12 - INFO - Epoch 68/1000, Loss: 0.3631, Dice: 0.3304, MSE: 0.1089
2025-05-16 11:27:26 - INFO - Epoch 69/1000, Loss: 0.3552, Dice: 0.3172, MSE: 0.1266
2025-05-16 11:27:40 - INFO - Epoch 70/1000, Loss: 0.3924, Dice: 0.3558, MSE: 0.1222
2025-05-16 11:27:53 - INFO - Epoch 71/1000, Loss: 0.3517, Dice: 0.3153, MSE: 0.1215
2025-05-16 11:28:07 - INFO - Epoch 72/1000, Loss: 0.3424, Dice: 0.3065, MSE: 0.1199
2025-05-16 11:28:21 - INFO - Epoch 73/1000, Loss: 0.3394, Dice: 0.3022, MSE: 0.1238
2025-05-16 11:28:34 - INFO - Epoch 74/1000, Loss: 0.3349, Dice: 0.2962, MSE: 0.1292
2025-05-16 11:28:48 - INFO - Epoch 75/1000, Loss: 0.3261, Dice: 0.2867, MSE: 0.1314
2025-05-16 11:29:02 - INFO - Epoch 76/1000, Loss: 0.3306, Dice: 0.2956, MSE: 0.1164
2025-05-16 11:29:15 - INFO - Epoch 77/1000, Loss: 0.3418, Dice: 0.3011, MSE: 0.1355
2025-05-16 11:29:29 - INFO - Epoch 78/1000, Loss: 0.3749, Dice: 0.3380, MSE: 0.1230
2025-05-16 11:29:42 - INFO - Epoch 79/1000, Loss: 0.3588, Dice: 0.3187, MSE: 0.1336
2025-05-16 11:29:56 - INFO - Epoch 80/1000, Loss: 0.3414, Dice: 0.3034, MSE: 0.1267
2025-05-16 11:29:57 - INFO - 模型已保存至: epoch_80.pth
2025-05-16 11:30:11 - INFO - Epoch 81/1000, Loss: 0.3221, Dice: 0.2841, MSE: 0.1265
2025-05-16 11:30:24 - INFO - Epoch 82/1000, Loss: 0.3403, Dice: 0.3012, MSE: 0.1304
2025-05-16 11:30:38 - INFO - Epoch 83/1000, Loss: 0.3164, Dice: 0.2857, MSE: 0.1025
2025-05-16 11:30:52 - INFO - Epoch 84/1000, Loss: 0.3012, Dice: 0.2711, MSE: 0.1003
2025-05-16 11:31:06 - INFO - Epoch 85/1000, Loss: 0.3341, Dice: 0.2993, MSE: 0.1160
2025-05-16 11:31:19 - INFO - Epoch 86/1000, Loss: 0.3757, Dice: 0.3391, MSE: 0.1219
2025-05-16 11:31:33 - INFO - Epoch 87/1000, Loss: 0.2928, Dice: 0.2564, MSE: 0.1212
2025-05-16 11:31:46 - INFO - Epoch 88/1000, Loss: 0.3221, Dice: 0.2861, MSE: 0.1203
2025-05-16 11:32:00 - INFO - Epoch 89/1000, Loss: 0.2923, Dice: 0.2508, MSE: 0.1385
2025-05-16 11:32:13 - INFO - Epoch 90/1000, Loss: 0.3103, Dice: 0.2694, MSE: 0.1365
2025-05-16 11:32:27 - INFO - Epoch 91/1000, Loss: 0.2713, Dice: 0.2358, MSE: 0.1183
2025-05-16 11:32:41 - INFO - Epoch 92/1000, Loss: 0.2542, Dice: 0.2150, MSE: 0.1308
2025-05-16 11:32:54 - INFO - Epoch 93/1000, Loss: 0.2842, Dice: 0.2512, MSE: 0.1101
2025-05-16 11:33:08 - INFO - Epoch 94/1000, Loss: 0.3629, Dice: 0.3284, MSE: 0.1153
2025-05-16 11:33:21 - INFO - Epoch 95/1000, Loss: 0.2899, Dice: 0.2507, MSE: 0.1310
2025-05-16 11:33:35 - INFO - Epoch 96/1000, Loss: 0.3106, Dice: 0.2723, MSE: 0.1277
2025-05-16 11:33:48 - INFO - Epoch 97/1000, Loss: 0.3190, Dice: 0.2829, MSE: 0.1201
2025-05-16 11:34:02 - INFO - Epoch 98/1000, Loss: 0.2717, Dice: 0.2379, MSE: 0.1127
2025-05-16 11:34:16 - INFO - Epoch 99/1000, Loss: 0.2803, Dice: 0.2447, MSE: 0.1186
2025-05-16 11:34:29 - INFO - Epoch 100/1000, Loss: 0.2599, Dice: 0.2250, MSE: 0.1164
2025-05-16 11:34:30 - INFO - 模型已保存至: epoch_100.pth
2025-05-16 11:34:44 - INFO - Epoch 101/1000, Loss: 0.3272, Dice: 0.2890, MSE: 0.1274
2025-05-16 11:34:58 - INFO - Epoch 102/1000, Loss: 0.2541, Dice: 0.2168, MSE: 0.1241
2025-05-16 11:35:11 - INFO - Epoch 103/1000, Loss: 0.2518, Dice: 0.2142, MSE: 0.1253
2025-05-16 11:35:25 - INFO - Epoch 104/1000, Loss: 0.3076, Dice: 0.2692, MSE: 0.1280
2025-05-16 11:35:38 - INFO - Epoch 105/1000, Loss: 0.3080, Dice: 0.2676, MSE: 0.1344
2025-05-16 11:35:52 - INFO - Epoch 106/1000, Loss: 0.3036, Dice: 0.2674, MSE: 0.1206
2025-05-16 11:36:05 - INFO - Epoch 107/1000, Loss: 0.3588, Dice: 0.3243, MSE: 0.1149
2025-05-16 11:36:19 - INFO - Epoch 108/1000, Loss: 0.2813, Dice: 0.2476, MSE: 0.1124
2025-05-16 11:36:33 - INFO - Epoch 109/1000, Loss: 0.3459, Dice: 0.3127, MSE: 0.1110
2025-05-16 11:36:46 - INFO - Epoch 110/1000, Loss: 0.2856, Dice: 0.2454, MSE: 0.1342
2025-05-16 11:37:00 - INFO - Epoch 111/1000, Loss: 0.2822, Dice: 0.2418, MSE: 0.1347
2025-05-16 11:37:13 - INFO - Epoch 112/1000, Loss: 0.2689, Dice: 0.2291, MSE: 0.1327
2025-05-16 11:37:27 - INFO - Epoch 113/1000, Loss: 0.2782, Dice: 0.2419, MSE: 0.1209
2025-05-16 11:37:41 - INFO - Epoch 114/1000, Loss: 0.2786, Dice: 0.2402, MSE: 0.1281
2025-05-16 11:37:54 - INFO - Epoch 115/1000, Loss: 0.2823, Dice: 0.2484, MSE: 0.1129
2025-05-16 11:38:08 - INFO - Epoch 116/1000, Loss: 0.2779, Dice: 0.2427, MSE: 0.1172
2025-05-16 11:38:22 - INFO - Epoch 117/1000, Loss: 0.2637, Dice: 0.2249, MSE: 0.1293
2025-05-16 11:38:35 - INFO - Epoch 118/1000, Loss: 0.2426, Dice: 0.2027, MSE: 0.1329
2025-05-16 11:38:49 - INFO - Epoch 119/1000, Loss: 0.2821, Dice: 0.2435, MSE: 0.1286
2025-05-16 11:39:02 - INFO - Epoch 120/1000, Loss: 0.2326, Dice: 0.1933, MSE: 0.1310
2025-05-16 11:39:03 - INFO - 模型已保存至: epoch_120.pth
2025-05-16 11:39:17 - INFO - Epoch 121/1000, Loss: 0.2224, Dice: 0.1871, MSE: 0.1179
2025-05-16 11:39:30 - INFO - Epoch 122/1000, Loss: 0.2040, Dice: 0.1742, MSE: 0.0992
2025-05-16 11:39:44 - INFO - Epoch 123/1000, Loss: 0.2120, Dice: 0.1828, MSE: 0.0972
2025-05-16 11:39:58 - INFO - Epoch 124/1000, Loss: 0.1976, Dice: 0.1671, MSE: 0.1016
2025-05-16 11:40:11 - INFO - Epoch 125/1000, Loss: 0.2185, Dice: 0.1903, MSE: 0.0940
2025-05-16 11:40:25 - INFO - Epoch 126/1000, Loss: 0.2456, Dice: 0.2165, MSE: 0.0970
2025-05-16 11:40:38 - INFO - Epoch 127/1000, Loss: 0.2367, Dice: 0.2095, MSE: 0.0905
2025-05-16 11:40:52 - INFO - Epoch 128/1000, Loss: 0.2277, Dice: 0.1970, MSE: 0.1024
2025-05-16 11:41:05 - INFO - Epoch 129/1000, Loss: 0.2130, Dice: 0.1834, MSE: 0.0988
2025-05-16 11:41:19 - INFO - Epoch 130/1000, Loss: 0.1925, Dice: 0.1648, MSE: 0.0922
2025-05-16 11:41:33 - INFO - Epoch 131/1000, Loss: 0.2154, Dice: 0.1863, MSE: 0.0971
2025-05-16 11:41:46 - INFO - Epoch 132/1000, Loss: 0.2158, Dice: 0.1856, MSE: 0.1005
2025-05-16 11:42:00 - INFO - Epoch 133/1000, Loss: 0.1997, Dice: 0.1760, MSE: 0.0792
2025-05-16 11:42:14 - INFO - Epoch 134/1000, Loss: 0.2230, Dice: 0.1946, MSE: 0.0944
2025-05-16 11:42:27 - INFO - Epoch 135/1000, Loss: 0.1961, Dice: 0.1660, MSE: 0.1002
2025-05-16 11:42:41 - INFO - Epoch 136/1000, Loss: 0.2578, Dice: 0.2301, MSE: 0.0923
2025-05-16 11:42:54 - INFO - Epoch 137/1000, Loss: 0.2675, Dice: 0.2389, MSE: 0.0954
2025-05-16 11:43:08 - INFO - Epoch 138/1000, Loss: 0.2458, Dice: 0.2184, MSE: 0.0913
2025-05-16 11:43:21 - INFO - Epoch 139/1000, Loss: 0.1964, Dice: 0.1762, MSE: 0.0674
2025-05-16 11:43:35 - INFO - Epoch 140/1000, Loss: 0.1947, Dice: 0.1728, MSE: 0.0731
2025-05-16 11:43:36 - INFO - 模型已保存至: epoch_140.pth
2025-05-16 11:43:50 - INFO - Epoch 141/1000, Loss: 0.2182, Dice: 0.1949, MSE: 0.0775
2025-05-16 11:44:03 - INFO - Epoch 142/1000, Loss: 0.2159, Dice: 0.1952, MSE: 0.0692
2025-05-16 11:44:17 - INFO - Epoch 143/1000, Loss: 0.1811, Dice: 0.1593, MSE: 0.0729
2025-05-16 11:44:30 - INFO - Epoch 144/1000, Loss: 0.1735, Dice: 0.1528, MSE: 0.0688
2025-05-16 11:44:44 - INFO - Epoch 145/1000, Loss: 0.2150, Dice: 0.1971, MSE: 0.0598
2025-05-16 11:44:58 - INFO - Epoch 146/1000, Loss: 0.3198, Dice: 0.2975, MSE: 0.0741
2025-05-16 11:45:11 - INFO - Epoch 147/1000, Loss: 0.2618, Dice: 0.2431, MSE: 0.0622
2025-05-16 11:45:25 - INFO - Epoch 148/1000, Loss: 0.2485, Dice: 0.2306, MSE: 0.0598
2025-05-16 11:45:38 - INFO - Epoch 149/1000, Loss: 0.2401, Dice: 0.2218, MSE: 0.0610
2025-05-16 11:45:52 - INFO - Epoch 150/1000, Loss: 0.2439, Dice: 0.2253, MSE: 0.0619
2025-05-16 11:46:06 - INFO - Epoch 151/1000, Loss: 0.1905, Dice: 0.1700, MSE: 0.0685
2025-05-16 11:46:19 - INFO - Epoch 152/1000, Loss: 0.2011, Dice: 0.1791, MSE: 0.0732
2025-05-16 11:46:33 - INFO - Epoch 153/1000, Loss: 0.1792, Dice: 0.1578, MSE: 0.0714
2025-05-16 11:46:46 - INFO - Epoch 154/1000, Loss: 0.1943, Dice: 0.1760, MSE: 0.0609
2025-05-16 11:47:00 - INFO - Epoch 155/1000, Loss: 0.1865, Dice: 0.1714, MSE: 0.0503
2025-05-16 11:47:14 - INFO - Epoch 156/1000, Loss: 0.1955, Dice: 0.1796, MSE: 0.0528
2025-05-16 11:47:27 - INFO - Epoch 157/1000, Loss: 0.1845, Dice: 0.1678, MSE: 0.0559
2025-05-16 11:47:41 - INFO - Epoch 158/1000, Loss: 0.1869, Dice: 0.1692, MSE: 0.0591
2025-05-16 11:47:54 - INFO - Epoch 159/1000, Loss: 0.1713, Dice: 0.1515, MSE: 0.0661
2025-05-16 11:48:08 - INFO - Epoch 160/1000, Loss: 0.1937, Dice: 0.1734, MSE: 0.0676
2025-05-16 11:48:09 - INFO - 模型已保存至: epoch_160.pth
2025-05-16 11:48:23 - INFO - Epoch 161/1000, Loss: 0.1741, Dice: 0.1567, MSE: 0.0579
2025-05-16 11:48:36 - INFO - Epoch 162/1000, Loss: 0.1753, Dice: 0.1577, MSE: 0.0586
2025-05-16 11:48:50 - INFO - Epoch 163/1000, Loss: 0.2109, Dice: 0.1948, MSE: 0.0536
2025-05-16 11:49:03 - INFO - Epoch 164/1000, Loss: 0.1932, Dice: 0.1768, MSE: 0.0549
2025-05-16 11:49:17 - INFO - Epoch 165/1000, Loss: 0.1881, Dice: 0.1703, MSE: 0.0593
2025-05-16 11:49:31 - INFO - Epoch 166/1000, Loss: 0.2516, Dice: 0.2345, MSE: 0.0570
2025-05-16 11:49:44 - INFO - Epoch 167/1000, Loss: 0.2077, Dice: 0.1938, MSE: 0.0464
2025-05-16 11:49:58 - INFO - Epoch 168/1000, Loss: 0.2202, Dice: 0.2061, MSE: 0.0471
2025-05-16 11:50:11 - INFO - Epoch 169/1000, Loss: 0.1699, Dice: 0.1527, MSE: 0.0573
2025-05-16 11:50:25 - INFO - Epoch 170/1000, Loss: 0.1699, Dice: 0.1522, MSE: 0.0590
2025-05-16 11:50:39 - INFO - Epoch 171/1000, Loss: 0.1631, Dice: 0.1468, MSE: 0.0543
2025-05-16 11:50:52 - INFO - Epoch 172/1000, Loss: 0.1618, Dice: 0.1459, MSE: 0.0531
2025-05-16 11:51:06 - INFO - Epoch 173/1000, Loss: 0.1684, Dice: 0.1513, MSE: 0.0571
2025-05-16 11:51:19 - INFO - Epoch 174/1000, Loss: 0.2109, Dice: 0.1948, MSE: 0.0535
2025-05-16 11:51:33 - INFO - Epoch 175/1000, Loss: 0.2338, Dice: 0.2185, MSE: 0.0510
2025-05-16 11:51:47 - INFO - Epoch 176/1000, Loss: 0.1627, Dice: 0.1481, MSE: 0.0484
2025-05-16 11:52:00 - INFO - Epoch 177/1000, Loss: 0.2128, Dice: 0.1952, MSE: 0.0587
2025-05-16 11:52:13 - INFO - Epoch 178/1000, Loss: 0.2027, Dice: 0.1880, MSE: 0.0492
2025-05-16 11:52:27 - INFO - Epoch 179/1000, Loss: 0.1729, Dice: 0.1587, MSE: 0.0474
2025-05-16 11:52:41 - INFO - Epoch 180/1000, Loss: 0.1434, Dice: 0.1285, MSE: 0.0496
2025-05-16 11:52:42 - INFO - 模型已保存至: epoch_180.pth
2025-05-16 11:52:55 - INFO - Epoch 181/1000, Loss: 0.1441, Dice: 0.1295, MSE: 0.0488
2025-05-16 11:53:09 - INFO - Epoch 182/1000, Loss: 0.1924, Dice: 0.1779, MSE: 0.0484
2025-05-16 11:53:22 - INFO - Epoch 183/1000, Loss: 0.1757, Dice: 0.1618, MSE: 0.0466
2025-05-16 11:53:36 - INFO - Epoch 184/1000, Loss: 0.1656, Dice: 0.1524, MSE: 0.0440
2025-05-16 11:53:50 - INFO - Epoch 185/1000, Loss: 0.1825, Dice: 0.1673, MSE: 0.0507
2025-05-16 11:54:03 - INFO - Epoch 186/1000, Loss: 0.1466, Dice: 0.1311, MSE: 0.0519
2025-05-16 11:54:17 - INFO - Epoch 187/1000, Loss: 0.1578, Dice: 0.1429, MSE: 0.0498
2025-05-16 11:54:31 - INFO - Epoch 188/1000, Loss: 0.1916, Dice: 0.1773, MSE: 0.0477
2025-05-16 11:54:44 - INFO - Epoch 189/1000, Loss: 0.1657, Dice: 0.1501, MSE: 0.0518
2025-05-16 11:54:58 - INFO - Epoch 190/1000, Loss: 0.1636, Dice: 0.1480, MSE: 0.0520
2025-05-16 11:55:11 - INFO - Epoch 191/1000, Loss: 0.1917, Dice: 0.1771, MSE: 0.0487
2025-05-16 11:55:25 - INFO - Epoch 192/1000, Loss: 0.1749, Dice: 0.1603, MSE: 0.0489
2025-05-16 11:55:38 - INFO - Epoch 193/1000, Loss: 0.1779, Dice: 0.1635, MSE: 0.0481
2025-05-16 11:55:52 - INFO - Epoch 194/1000, Loss: 0.1518, Dice: 0.1375, MSE: 0.0476
2025-05-16 11:56:05 - INFO - Epoch 195/1000, Loss: 0.1707, Dice: 0.1547, MSE: 0.0532
2025-05-16 11:56:19 - INFO - Epoch 196/1000, Loss: 0.1802, Dice: 0.1665, MSE: 0.0456
2025-05-16 11:56:33 - INFO - Epoch 197/1000, Loss: 0.1727, Dice: 0.1579, MSE: 0.0491
2025-05-16 11:56:46 - INFO - Epoch 198/1000, Loss: 0.1179, Dice: 0.1031, MSE: 0.0492
2025-05-16 11:57:00 - INFO - Epoch 199/1000, Loss: 0.1297, Dice: 0.1144, MSE: 0.0513
2025-05-16 11:57:13 - INFO - Epoch 200/1000, Loss: 0.1424, Dice: 0.1275, MSE: 0.0498
2025-05-16 11:57:15 - INFO - 模型已保存至: epoch_200.pth
2025-05-16 11:57:28 - INFO - Epoch 201/1000, Loss: 0.1639, Dice: 0.1485, MSE: 0.0513
2025-05-16 11:57:42 - INFO - Epoch 202/1000, Loss: 0.1390, Dice: 0.1233, MSE: 0.0522
2025-05-16 11:57:55 - INFO - Epoch 203/1000, Loss: 0.1476, Dice: 0.1325, MSE: 0.0502
2025-05-16 11:58:09 - INFO - Epoch 204/1000, Loss: 0.1570, Dice: 0.1432, MSE: 0.0461
2025-05-16 11:58:22 - INFO - Epoch 205/1000, Loss: 0.1467, Dice: 0.1315, MSE: 0.0507
2025-05-16 11:58:36 - INFO - Epoch 206/1000, Loss: 0.1652, Dice: 0.1496, MSE: 0.0519
2025-05-16 11:58:50 - INFO - Epoch 207/1000, Loss: 0.1536, Dice: 0.1386, MSE: 0.0501
2025-05-16 11:59:03 - INFO - Epoch 208/1000, Loss: 0.1639, Dice: 0.1496, MSE: 0.0476
2025-05-16 11:59:17 - INFO - Epoch 209/1000, Loss: 0.1445, Dice: 0.1294, MSE: 0.0504
2025-05-16 11:59:31 - INFO - Epoch 210/1000, Loss: 0.1390, Dice: 0.1236, MSE: 0.0514
2025-05-16 11:59:44 - INFO - Epoch 211/1000, Loss: 0.1802, Dice: 0.1671, MSE: 0.0436
2025-05-16 11:59:58 - INFO - Epoch 212/1000, Loss: 0.1759, Dice: 0.1606, MSE: 0.0510
2025-05-16 12:00:12 - INFO - Epoch 213/1000, Loss: 0.1654, Dice: 0.1515, MSE: 0.0466
2025-05-16 12:00:25 - INFO - Epoch 214/1000, Loss: 0.1787, Dice: 0.1652, MSE: 0.0451
2025-05-16 12:00:39 - INFO - Epoch 215/1000, Loss: 0.1565, Dice: 0.1423, MSE: 0.0474
2025-05-16 12:00:52 - INFO - Epoch 216/1000, Loss: 0.1787, Dice: 0.1623, MSE: 0.0547
2025-05-16 12:01:06 - INFO - Epoch 217/1000, Loss: 0.1506, Dice: 0.1359, MSE: 0.0489
2025-05-16 12:01:19 - INFO - Epoch 218/1000, Loss: 0.2330, Dice: 0.2191, MSE: 0.0461
2025-05-16 12:01:33 - INFO - Epoch 219/1000, Loss: 0.2152, Dice: 0.2019, MSE: 0.0441
2025-05-16 12:01:47 - INFO - Epoch 220/1000, Loss: 0.1439, Dice: 0.1328, MSE: 0.0368
