2025-07-10 20:34:21 - INFO - Logging is set up.
2025-07-10 20:34:21 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 2, 'num_classes': 16, 'learning_rate': 0.001, 'dataset_path': './datasets/Amos', 'log_path': './result/SAM3D_VNet_SSL/Amos_90_SemiSupervised_V15_1/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/Amos_90_SemiSupervised_V15_1/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/Amos_90_SemiSupervised_V15_1/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 90, 'training_unlabel_num': 90, 'label_bs': 1, 'unlabel_bs': 1, 'consistency_weight': 0.3, 'pretrained_weights': './result/VNet_Multi_V3/Amos_90/Pth/Best.pth'}
2025-07-10 20:34:22 - INFO - 数据集加载完成，样本总数: 180
2025-07-10 20:34:23 - INFO - 使用 2 个GPU
2025-07-10 20:34:23 - INFO - 模型总参数: 167,640,398
2025-07-10 20:34:23 - INFO - 可训练参数: 167,640,398
2025-07-11 00:46:25 - INFO - Epoch 78/1000, Loss: 1.3704, Dice: 1.3671, MSE: 0.0112
2025-07-11 00:49:39 - INFO - Epoch 79/1000, Loss: 1.3586, Dice: 1.3552, MSE: 0.0112
2025-07-11 00:52:52 - INFO - Epoch 80/1000, Loss: 1.3618, Dice: 1.3584, MSE: 0.0112
2025-07-11 00:52:55 - INFO - 模型已保存至: epoch_80.pth
2025-07-11 00:56:08 - INFO - Epoch 81/1000, Loss: 1.3421, Dice: 1.3388, MSE: 0.0112
2025-07-11 00:59:22 - INFO - Epoch 82/1000, Loss: 1.3371, Dice: 1.3337, MSE: 0.0113
2025-07-11 01:02:36 - INFO - Epoch 83/1000, Loss: 1.3457, Dice: 1.3423, MSE: 0.0111
2025-07-11 01:05:50 - INFO - Epoch 84/1000, Loss: 1.3376, Dice: 1.3342, MSE: 0.0112
2025-07-11 01:09:04 - INFO - Epoch 85/1000, Loss: 1.3169, Dice: 1.3135, MSE: 0.0112
2025-07-11 01:12:17 - INFO - Epoch 86/1000, Loss: 1.3290, Dice: 1.3256, MSE: 0.0112
2025-07-11 01:15:31 - INFO - Epoch 87/1000, Loss: 1.3264, Dice: 1.3230, MSE: 0.0111
2025-07-11 01:18:45 - INFO - Epoch 88/1000, Loss: 1.2920, Dice: 1.2888, MSE: 0.0110
2025-07-11 01:21:59 - INFO - Epoch 89/1000, Loss: 1.2890, Dice: 1.2858, MSE: 0.0108
2025-07-11 01:25:13 - INFO - Epoch 90/1000, Loss: 1.2901, Dice: 1.2869, MSE: 0.0106
2025-07-11 01:28:26 - INFO - Epoch 91/1000, Loss: 1.2780, Dice: 1.2748, MSE: 0.0107
2025-07-11 01:31:40 - INFO - Epoch 92/1000, Loss: 1.2942, Dice: 1.2909, MSE: 0.0108
2025-07-11 01:34:54 - INFO - Epoch 93/1000, Loss: 1.2963, Dice: 1.2931, MSE: 0.0106
2025-07-11 01:38:08 - INFO - Epoch 94/1000, Loss: 1.2797, Dice: 1.2765, MSE: 0.0107
2025-07-11 01:41:22 - INFO - Epoch 95/1000, Loss: 1.2798, Dice: 1.2766, MSE: 0.0107
2025-07-11 01:44:35 - INFO - Epoch 96/1000, Loss: 1.2715, Dice: 1.2683, MSE: 0.0107
2025-07-11 01:47:49 - INFO - Epoch 97/1000, Loss: 1.2589, Dice: 1.2557, MSE: 0.0108
2025-07-11 01:51:03 - INFO - Epoch 98/1000, Loss: 1.2736, Dice: 1.2703, MSE: 0.0108
2025-07-11 01:54:17 - INFO - Epoch 99/1000, Loss: 1.2648, Dice: 1.2616, MSE: 0.0107
2025-07-11 01:57:31 - INFO - Epoch 100/1000, Loss: 1.2291, Dice: 1.2260, MSE: 0.0102
2025-07-11 01:57:33 - INFO - 模型已保存至: epoch_100.pth
2025-07-11 02:00:46 - INFO - Epoch 101/1000, Loss: 1.1984, Dice: 1.1956, MSE: 0.0093
2025-07-11 02:04:00 - INFO - Epoch 102/1000, Loss: 1.1946, Dice: 1.1920, MSE: 0.0086
2025-07-11 02:07:14 - INFO - Epoch 103/1000, Loss: 1.1561, Dice: 1.1537, MSE: 0.0082
2025-07-11 02:10:27 - INFO - Epoch 104/1000, Loss: 1.1826, Dice: 1.1802, MSE: 0.0082
2025-07-11 02:13:41 - INFO - Epoch 105/1000, Loss: 1.1574, Dice: 1.1549, MSE: 0.0082
2025-07-11 02:16:55 - INFO - Epoch 106/1000, Loss: 1.1580, Dice: 1.1555, MSE: 0.0082
2025-07-11 02:20:08 - INFO - Epoch 107/1000, Loss: 1.1483, Dice: 1.1458, MSE: 0.0081
2025-07-11 02:23:22 - INFO - Epoch 108/1000, Loss: 1.1456, Dice: 1.1431, MSE: 0.0082
2025-07-11 02:26:36 - INFO - Epoch 109/1000, Loss: 1.1422, Dice: 1.1398, MSE: 0.0081
2025-07-11 02:29:49 - INFO - Epoch 110/1000, Loss: 1.1438, Dice: 1.1414, MSE: 0.0081
2025-07-11 02:33:03 - INFO - Epoch 111/1000, Loss: 1.1329, Dice: 1.1304, MSE: 0.0082
2025-07-11 02:36:17 - INFO - Epoch 112/1000, Loss: 1.1348, Dice: 1.1324, MSE: 0.0082
2025-07-11 02:39:30 - INFO - Epoch 113/1000, Loss: 1.1375, Dice: 1.1350, MSE: 0.0082
2025-07-11 02:42:44 - INFO - Epoch 114/1000, Loss: 1.1323, Dice: 1.1299, MSE: 0.0082
2025-07-11 02:45:58 - INFO - Epoch 115/1000, Loss: 1.1426, Dice: 1.1401, MSE: 0.0081
2025-07-11 02:49:12 - INFO - Epoch 116/1000, Loss: 1.1224, Dice: 1.1199, MSE: 0.0082
2025-07-11 02:52:25 - INFO - Epoch 117/1000, Loss: 1.1274, Dice: 1.1250, MSE: 0.0081
2025-07-11 02:55:39 - INFO - Epoch 118/1000, Loss: 1.1388, Dice: 1.1364, MSE: 0.0081
2025-07-11 02:58:52 - INFO - Epoch 119/1000, Loss: 1.1030, Dice: 1.1005, MSE: 0.0082
2025-07-11 03:02:06 - INFO - Epoch 120/1000, Loss: 1.1138, Dice: 1.1114, MSE: 0.0082
2025-07-11 03:02:08 - INFO - 模型已保存至: epoch_120.pth
2025-07-11 03:05:22 - INFO - Epoch 121/1000, Loss: 1.1206, Dice: 1.1182, MSE: 0.0082
2025-07-11 03:08:36 - INFO - Epoch 122/1000, Loss: 1.1028, Dice: 1.1004, MSE: 0.0081
2025-07-11 03:11:49 - INFO - Epoch 123/1000, Loss: 1.1113, Dice: 1.1088, MSE: 0.0081
2025-07-11 03:15:03 - INFO - Epoch 124/1000, Loss: 1.1101, Dice: 1.1076, MSE: 0.0082
2025-07-11 03:18:16 - INFO - Epoch 125/1000, Loss: 1.0871, Dice: 1.0846, MSE: 0.0082
2025-07-11 03:21:30 - INFO - Epoch 126/1000, Loss: 1.0942, Dice: 1.0917, MSE: 0.0081
2025-07-11 03:24:44 - INFO - Epoch 127/1000, Loss: 1.0925, Dice: 1.0901, MSE: 0.0082
2025-07-11 03:27:58 - INFO - Epoch 128/1000, Loss: 1.1068, Dice: 1.1044, MSE: 0.0082
2025-07-11 03:31:11 - INFO - Epoch 129/1000, Loss: 1.0962, Dice: 1.0937, MSE: 0.0082
2025-07-11 03:34:25 - INFO - Epoch 130/1000, Loss: 1.0761, Dice: 1.0737, MSE: 0.0082
2025-07-11 03:37:38 - INFO - Epoch 131/1000, Loss: 1.0948, Dice: 1.0923, MSE: 0.0081
2025-07-11 03:40:52 - INFO - Epoch 132/1000, Loss: 1.0892, Dice: 1.0867, MSE: 0.0081
2025-07-11 03:44:06 - INFO - Epoch 133/1000, Loss: 1.0998, Dice: 1.0974, MSE: 0.0082
2025-07-11 03:47:19 - INFO - Epoch 134/1000, Loss: 1.0730, Dice: 1.0705, MSE: 0.0081
2025-07-11 03:50:33 - INFO - Epoch 135/1000, Loss: 1.0779, Dice: 1.0754, MSE: 0.0080
2025-07-11 03:53:47 - INFO - Epoch 136/1000, Loss: 1.0574, Dice: 1.0550, MSE: 0.0081
2025-07-11 03:57:00 - INFO - Epoch 137/1000, Loss: 1.0540, Dice: 1.0516, MSE: 0.0080
2025-07-11 04:00:14 - INFO - Epoch 138/1000, Loss: 1.0705, Dice: 1.0681, MSE: 0.0080
2025-07-11 04:03:27 - INFO - Epoch 139/1000, Loss: 1.0527, Dice: 1.0503, MSE: 0.0080
2025-07-11 04:06:41 - INFO - Epoch 140/1000, Loss: 1.0765, Dice: 1.0741, MSE: 0.0081
2025-07-11 04:06:43 - INFO - 模型已保存至: epoch_140.pth
2025-07-11 04:09:57 - INFO - Epoch 141/1000, Loss: 1.0634, Dice: 1.0610, MSE: 0.0080
2025-07-11 04:13:10 - INFO - Epoch 142/1000, Loss: 1.0693, Dice: 1.0668, MSE: 0.0081
2025-07-11 04:16:24 - INFO - Epoch 143/1000, Loss: 1.0732, Dice: 1.0707, MSE: 0.0081
2025-07-11 04:19:38 - INFO - Epoch 144/1000, Loss: 1.0527, Dice: 1.0503, MSE: 0.0082
2025-07-11 04:22:51 - INFO - Epoch 145/1000, Loss: 1.0532, Dice: 1.0508, MSE: 0.0080
2025-07-11 04:26:05 - INFO - Epoch 146/1000, Loss: 1.0740, Dice: 1.0716, MSE: 0.0081
2025-07-11 04:29:19 - INFO - Epoch 147/1000, Loss: 1.0520, Dice: 1.0495, MSE: 0.0084
2025-07-11 04:32:32 - INFO - Epoch 148/1000, Loss: 1.0575, Dice: 1.0551, MSE: 0.0081
2025-07-11 04:35:46 - INFO - Epoch 149/1000, Loss: 1.0465, Dice: 1.0441, MSE: 0.0081
2025-07-11 04:39:00 - INFO - Epoch 150/1000, Loss: 1.0474, Dice: 1.0449, MSE: 0.0082
2025-07-11 04:42:14 - INFO - Epoch 151/1000, Loss: 1.0464, Dice: 1.0440, MSE: 0.0080
2025-07-11 04:45:28 - INFO - Epoch 152/1000, Loss: 1.0600, Dice: 1.0575, MSE: 0.0081
2025-07-11 04:48:42 - INFO - Epoch 153/1000, Loss: 1.0421, Dice: 1.0397, MSE: 0.0081
2025-07-11 04:51:56 - INFO - Epoch 154/1000, Loss: 1.0427, Dice: 1.0402, MSE: 0.0082
2025-07-11 04:55:10 - INFO - Epoch 155/1000, Loss: 1.0429, Dice: 1.0405, MSE: 0.0081
2025-07-11 04:58:24 - INFO - Epoch 156/1000, Loss: 1.0522, Dice: 1.0498, MSE: 0.0082
2025-07-11 05:01:38 - INFO - Epoch 157/1000, Loss: 1.0369, Dice: 1.0345, MSE: 0.0081
2025-07-11 05:04:52 - INFO - Epoch 158/1000, Loss: 1.0239, Dice: 1.0215, MSE: 0.0080
2025-07-11 05:08:06 - INFO - Epoch 159/1000, Loss: 1.0222, Dice: 1.0198, MSE: 0.0081
2025-07-11 05:11:20 - INFO - Epoch 160/1000, Loss: 1.0292, Dice: 1.0267, MSE: 0.0081
2025-07-11 05:11:22 - INFO - 模型已保存至: epoch_160.pth
2025-07-11 05:14:36 - INFO - Epoch 161/1000, Loss: 1.0357, Dice: 1.0333, MSE: 0.0081
2025-07-11 05:17:49 - INFO - Epoch 162/1000, Loss: 1.0451, Dice: 1.0427, MSE: 0.0081
2025-07-11 05:21:03 - INFO - Epoch 163/1000, Loss: 1.0417, Dice: 1.0392, MSE: 0.0081
2025-07-11 05:24:17 - INFO - Epoch 164/1000, Loss: 1.0350, Dice: 1.0326, MSE: 0.0080
2025-07-11 05:27:31 - INFO - Epoch 165/1000, Loss: 0.9944, Dice: 0.9921, MSE: 0.0079
2025-07-11 05:30:45 - INFO - Epoch 166/1000, Loss: 1.0182, Dice: 1.0158, MSE: 0.0080
2025-07-11 05:33:59 - INFO - Epoch 167/1000, Loss: 1.0170, Dice: 1.0147, MSE: 0.0079
2025-07-11 05:37:13 - INFO - Epoch 168/1000, Loss: 1.0144, Dice: 1.0120, MSE: 0.0079
2025-07-11 05:40:27 - INFO - Epoch 169/1000, Loss: 1.0089, Dice: 1.0066, MSE: 0.0079
2025-07-11 05:43:41 - INFO - Epoch 170/1000, Loss: 1.0146, Dice: 1.0122, MSE: 0.0079
2025-07-11 05:46:55 - INFO - Epoch 171/1000, Loss: 1.0119, Dice: 1.0095, MSE: 0.0079
2025-07-11 05:50:09 - INFO - Epoch 172/1000, Loss: 0.9992, Dice: 0.9969, MSE: 0.0079
2025-07-11 05:53:23 - INFO - Epoch 173/1000, Loss: 0.9955, Dice: 0.9931, MSE: 0.0079
2025-07-11 05:56:37 - INFO - Epoch 174/1000, Loss: 0.9970, Dice: 0.9946, MSE: 0.0079
2025-07-11 05:59:50 - INFO - Epoch 175/1000, Loss: 1.0177, Dice: 1.0153, MSE: 0.0080
2025-07-11 06:03:04 - INFO - Epoch 176/1000, Loss: 1.0020, Dice: 0.9996, MSE: 0.0079
2025-07-11 06:06:18 - INFO - Epoch 177/1000, Loss: 1.0053, Dice: 1.0029, MSE: 0.0079
2025-07-11 06:09:32 - INFO - Epoch 178/1000, Loss: 0.9907, Dice: 0.9883, MSE: 0.0079
2025-07-11 06:12:46 - INFO - Epoch 179/1000, Loss: 1.0064, Dice: 1.0040, MSE: 0.0079
2025-07-11 06:16:00 - INFO - Epoch 180/1000, Loss: 0.9968, Dice: 0.9945, MSE: 0.0079
2025-07-11 06:16:02 - INFO - 模型已保存至: epoch_180.pth
2025-07-11 06:19:15 - INFO - Epoch 181/1000, Loss: 0.9897, Dice: 0.9873, MSE: 0.0079
2025-07-11 06:22:29 - INFO - Epoch 182/1000, Loss: 1.0087, Dice: 1.0064, MSE: 0.0079
2025-07-11 06:25:43 - INFO - Epoch 183/1000, Loss: 0.9941, Dice: 0.9917, MSE: 0.0079
2025-07-11 06:28:57 - INFO - Epoch 184/1000, Loss: 0.9822, Dice: 0.9799, MSE: 0.0079
2025-07-11 06:32:11 - INFO - Epoch 185/1000, Loss: 0.9858, Dice: 0.9834, MSE: 0.0080
2025-07-11 06:35:25 - INFO - Epoch 186/1000, Loss: 0.9918, Dice: 0.9894, MSE: 0.0079
2025-07-11 06:38:39 - INFO - Epoch 187/1000, Loss: 0.9920, Dice: 0.9896, MSE: 0.0080
2025-07-11 06:41:53 - INFO - Epoch 188/1000, Loss: 0.9806, Dice: 0.9782, MSE: 0.0079
2025-07-11 06:45:06 - INFO - Epoch 189/1000, Loss: 0.9897, Dice: 0.9873, MSE: 0.0079
2025-07-11 06:48:20 - INFO - Epoch 190/1000, Loss: 0.9765, Dice: 0.9741, MSE: 0.0079
2025-07-11 06:51:34 - INFO - Epoch 191/1000, Loss: 0.9934, Dice: 0.9910, MSE: 0.0079
2025-07-11 06:54:48 - INFO - Epoch 192/1000, Loss: 0.9590, Dice: 0.9567, MSE: 0.0079
2025-07-11 06:58:02 - INFO - Epoch 193/1000, Loss: 0.9757, Dice: 0.9733, MSE: 0.0079
2025-07-11 07:01:16 - INFO - Epoch 194/1000, Loss: 0.9695, Dice: 0.9672, MSE: 0.0079
2025-07-11 07:04:30 - INFO - Epoch 195/1000, Loss: 0.9765, Dice: 0.9741, MSE: 0.0079
2025-07-11 07:07:44 - INFO - Epoch 196/1000, Loss: 0.9847, Dice: 0.9823, MSE: 0.0079
2025-07-11 07:10:58 - INFO - Epoch 197/1000, Loss: 0.9709, Dice: 0.9685, MSE: 0.0078
2025-07-11 07:14:11 - INFO - Epoch 198/1000, Loss: 0.9733, Dice: 0.9709, MSE: 0.0079
2025-07-11 07:17:25 - INFO - Epoch 199/1000, Loss: 0.9600, Dice: 0.9577, MSE: 0.0079
2025-07-11 07:20:39 - INFO - Epoch 200/1000, Loss: 0.9587, Dice: 0.9564, MSE: 0.0079
2025-07-11 07:20:42 - INFO - 模型已保存至: epoch_200.pth
2025-07-11 07:23:55 - INFO - Epoch 201/1000, Loss: 0.9585, Dice: 0.9561, MSE: 0.0080
2025-07-11 07:27:09 - INFO - Epoch 202/1000, Loss: 0.9782, Dice: 0.9758, MSE: 0.0079
2025-07-11 07:30:23 - INFO - Epoch 203/1000, Loss: 0.9757, Dice: 0.9733, MSE: 0.0080
2025-07-11 07:33:37 - INFO - Epoch 204/1000, Loss: 0.9665, Dice: 0.9641, MSE: 0.0079
2025-07-11 07:36:50 - INFO - Epoch 205/1000, Loss: 0.9459, Dice: 0.9436, MSE: 0.0079
2025-07-11 07:40:04 - INFO - Epoch 206/1000, Loss: 0.9673, Dice: 0.9649, MSE: 0.0080
2025-07-11 07:43:18 - INFO - Epoch 207/1000, Loss: 0.9605, Dice: 0.9581, MSE: 0.0080
2025-07-11 07:46:32 - INFO - Epoch 208/1000, Loss: 0.9546, Dice: 0.9522, MSE: 0.0079
2025-07-11 07:49:45 - INFO - Epoch 209/1000, Loss: 0.9596, Dice: 0.9572, MSE: 0.0080
2025-07-11 07:52:59 - INFO - Epoch 210/1000, Loss: 0.9583, Dice: 0.9559, MSE: 0.0079
2025-07-11 07:56:13 - INFO - Epoch 211/1000, Loss: 0.9685, Dice: 0.9661, MSE: 0.0080
2025-07-11 07:59:27 - INFO - Epoch 212/1000, Loss: 0.9534, Dice: 0.9510, MSE: 0.0079
2025-07-11 08:02:40 - INFO - Epoch 213/1000, Loss: 0.9519, Dice: 0.9495, MSE: 0.0079
2025-07-11 08:05:54 - INFO - Epoch 214/1000, Loss: 0.9601, Dice: 0.9578, MSE: 0.0079
2025-07-11 08:09:07 - INFO - Epoch 215/1000, Loss: 0.9506, Dice: 0.9483, MSE: 0.0079
2025-07-11 08:12:19 - INFO - Epoch 216/1000, Loss: 0.9696, Dice: 0.9672, MSE: 0.0079
2025-07-11 08:15:32 - INFO - Epoch 217/1000, Loss: 0.9366, Dice: 0.9343, MSE: 0.0079
