2025-07-09 23:09:56 - INFO - Logging is set up.
2025-07-09 23:09:56 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 2, 'num_classes': 16, 'learning_rate': 0.001, 'dataset_path': './datasets/Amos', 'log_path': './result/SAM3D_VNet_SSL/Amos_90_SemiSupervised_V15/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/Amos_90_SemiSupervised_V15/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/Amos_90_SemiSupervised_V15/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 90, 'training_unlabel_num': 90, 'label_bs': 1, 'unlabel_bs': 1, 'consistency_weight': 0.3, 'pretrained_weights': None}
2025-07-09 23:10:12 - INFO - 数据集加载完成，样本总数: 180
2025-07-09 23:10:13 - INFO - 使用 2 个GPU
2025-07-09 23:10:13 - INFO - 模型总参数: 167,640,398
2025-07-09 23:10:13 - INFO - 可训练参数: 167,640,398
2025-07-10 03:40:45 - INFO - Epoch 86/1000, Loss: 0.4119, Dice: 0.4073, MSE: 0.0153
2025-07-10 03:43:54 - INFO - Epoch 87/1000, Loss: 0.4275, Dice: 0.4229, MSE: 0.0153
2025-07-10 03:47:03 - INFO - Epoch 88/1000, Loss: 0.4156, Dice: 0.4110, MSE: 0.0152
2025-07-10 03:50:11 - INFO - Epoch 89/1000, Loss: 0.4143, Dice: 0.4097, MSE: 0.0153
2025-07-10 03:53:20 - INFO - Epoch 90/1000, Loss: 0.4155, Dice: 0.4109, MSE: 0.0154
2025-07-10 03:56:29 - INFO - Epoch 91/1000, Loss: 0.4083, Dice: 0.4037, MSE: 0.0153
2025-07-10 03:59:37 - INFO - Epoch 92/1000, Loss: 0.4284, Dice: 0.4238, MSE: 0.0152
2025-07-10 04:02:46 - INFO - Epoch 93/1000, Loss: 0.4135, Dice: 0.4089, MSE: 0.0152
2025-07-10 04:05:54 - INFO - Epoch 94/1000, Loss: 0.3986, Dice: 0.3940, MSE: 0.0153
2025-07-10 04:09:03 - INFO - Epoch 95/1000, Loss: 0.3996, Dice: 0.3951, MSE: 0.0152
2025-07-10 04:12:11 - INFO - Epoch 96/1000, Loss: 0.4082, Dice: 0.4036, MSE: 0.0153
2025-07-10 04:15:20 - INFO - Epoch 97/1000, Loss: 0.4032, Dice: 0.3986, MSE: 0.0154
2025-07-10 04:18:29 - INFO - Epoch 98/1000, Loss: 0.4030, Dice: 0.3991, MSE: 0.0130
2025-07-10 04:21:37 - INFO - Epoch 99/1000, Loss: 0.3931, Dice: 0.3908, MSE: 0.0076
2025-07-10 04:24:46 - INFO - Epoch 100/1000, Loss: 0.3752, Dice: 0.3729, MSE: 0.0075
2025-07-10 04:24:48 - INFO - 模型已保存至: epoch_100.pth
2025-07-10 04:27:56 - INFO - Epoch 101/1000, Loss: 0.3778, Dice: 0.3756, MSE: 0.0074
2025-07-10 04:31:05 - INFO - Epoch 102/1000, Loss: 0.3917, Dice: 0.3895, MSE: 0.0073
2025-07-10 04:34:14 - INFO - Epoch 103/1000, Loss: 0.3931, Dice: 0.3909, MSE: 0.0074
2025-07-10 04:37:22 - INFO - Epoch 104/1000, Loss: 0.4001, Dice: 0.3979, MSE: 0.0073
2025-07-10 04:40:31 - INFO - Epoch 105/1000, Loss: 0.3868, Dice: 0.3846, MSE: 0.0074
2025-07-10 04:43:39 - INFO - Epoch 106/1000, Loss: 0.3888, Dice: 0.3867, MSE: 0.0072
2025-07-10 04:46:48 - INFO - Epoch 107/1000, Loss: 0.3684, Dice: 0.3662, MSE: 0.0073
2025-07-10 04:49:56 - INFO - Epoch 108/1000, Loss: 0.3899, Dice: 0.3878, MSE: 0.0072
2025-07-10 04:53:05 - INFO - Epoch 109/1000, Loss: 0.3824, Dice: 0.3802, MSE: 0.0072
2025-07-10 04:56:13 - INFO - Epoch 110/1000, Loss: 0.3771, Dice: 0.3749, MSE: 0.0073
2025-07-10 04:59:22 - INFO - Epoch 111/1000, Loss: 0.3808, Dice: 0.3787, MSE: 0.0072
2025-07-10 05:02:31 - INFO - Epoch 112/1000, Loss: 0.3835, Dice: 0.3813, MSE: 0.0073
2025-07-10 05:05:39 - INFO - Epoch 113/1000, Loss: 0.3775, Dice: 0.3753, MSE: 0.0072
2025-07-10 05:08:48 - INFO - Epoch 114/1000, Loss: 0.3769, Dice: 0.3747, MSE: 0.0073
2025-07-10 05:11:56 - INFO - Epoch 115/1000, Loss: 0.3828, Dice: 0.3807, MSE: 0.0073
2025-07-10 05:15:05 - INFO - Epoch 116/1000, Loss: 0.3668, Dice: 0.3646, MSE: 0.0072
2025-07-10 05:18:13 - INFO - Epoch 117/1000, Loss: 0.3645, Dice: 0.3624, MSE: 0.0072
2025-07-10 05:21:22 - INFO - Epoch 118/1000, Loss: 0.3876, Dice: 0.3854, MSE: 0.0073
2025-07-10 05:24:30 - INFO - Epoch 119/1000, Loss: 0.3597, Dice: 0.3575, MSE: 0.0073
2025-07-10 05:27:39 - INFO - Epoch 120/1000, Loss: 0.3713, Dice: 0.3691, MSE: 0.0072
2025-07-10 05:27:41 - INFO - 模型已保存至: epoch_120.pth
2025-07-10 05:30:50 - INFO - Epoch 121/1000, Loss: 0.3648, Dice: 0.3626, MSE: 0.0073
2025-07-10 05:33:58 - INFO - Epoch 122/1000, Loss: 0.3591, Dice: 0.3569, MSE: 0.0073
2025-07-10 05:37:07 - INFO - Epoch 123/1000, Loss: 0.3639, Dice: 0.3617, MSE: 0.0074
2025-07-10 05:40:15 - INFO - Epoch 124/1000, Loss: 0.3577, Dice: 0.3556, MSE: 0.0072
2025-07-10 05:43:24 - INFO - Epoch 125/1000, Loss: 0.3669, Dice: 0.3647, MSE: 0.0073
2025-07-10 05:46:32 - INFO - Epoch 126/1000, Loss: 0.3573, Dice: 0.3551, MSE: 0.0073
2025-07-10 05:49:41 - INFO - Epoch 127/1000, Loss: 0.3598, Dice: 0.3576, MSE: 0.0073
2025-07-10 05:52:49 - INFO - Epoch 128/1000, Loss: 0.3713, Dice: 0.3691, MSE: 0.0072
2025-07-10 05:55:57 - INFO - Epoch 129/1000, Loss: 0.3612, Dice: 0.3590, MSE: 0.0072
2025-07-10 05:59:06 - INFO - Epoch 130/1000, Loss: 0.3604, Dice: 0.3582, MSE: 0.0072
2025-07-10 06:02:14 - INFO - Epoch 131/1000, Loss: 0.3717, Dice: 0.3695, MSE: 0.0073
2025-07-10 06:05:23 - INFO - Epoch 132/1000, Loss: 0.3624, Dice: 0.3602, MSE: 0.0072
2025-07-10 06:08:31 - INFO - Epoch 133/1000, Loss: 0.3810, Dice: 0.3788, MSE: 0.0073
2025-07-10 06:11:40 - INFO - Epoch 134/1000, Loss: 0.3559, Dice: 0.3537, MSE: 0.0073
2025-07-10 06:14:48 - INFO - Epoch 135/1000, Loss: 0.3456, Dice: 0.3434, MSE: 0.0072
2025-07-10 06:17:57 - INFO - Epoch 136/1000, Loss: 0.3311, Dice: 0.3289, MSE: 0.0074
2025-07-10 06:21:05 - INFO - Epoch 137/1000, Loss: 0.3279, Dice: 0.3257, MSE: 0.0073
2025-07-10 06:24:14 - INFO - Epoch 138/1000, Loss: 0.3389, Dice: 0.3367, MSE: 0.0072
2025-07-10 06:27:22 - INFO - Epoch 139/1000, Loss: 0.3349, Dice: 0.3327, MSE: 0.0072
2025-07-10 06:30:30 - INFO - Epoch 140/1000, Loss: 0.3481, Dice: 0.3459, MSE: 0.0073
2025-07-10 06:30:32 - INFO - 模型已保存至: epoch_140.pth
2025-07-10 06:33:41 - INFO - Epoch 141/1000, Loss: 0.3450, Dice: 0.3429, MSE: 0.0072
2025-07-10 06:36:49 - INFO - Epoch 142/1000, Loss: 0.3474, Dice: 0.3453, MSE: 0.0069
2025-07-10 06:39:58 - INFO - Epoch 143/1000, Loss: 0.3503, Dice: 0.3484, MSE: 0.0061
2025-07-10 06:43:06 - INFO - Epoch 144/1000, Loss: 0.3413, Dice: 0.3395, MSE: 0.0061
2025-07-10 06:46:15 - INFO - Epoch 145/1000, Loss: 0.3347, Dice: 0.3330, MSE: 0.0059
2025-07-10 06:49:23 - INFO - Epoch 146/1000, Loss: 0.3452, Dice: 0.3437, MSE: 0.0051
2025-07-10 06:52:32 - INFO - Epoch 147/1000, Loss: 0.3420, Dice: 0.3405, MSE: 0.0047
2025-07-10 06:55:40 - INFO - Epoch 148/1000, Loss: 0.3433, Dice: 0.3419, MSE: 0.0049
2025-07-10 06:58:49 - INFO - Epoch 149/1000, Loss: 0.3362, Dice: 0.3348, MSE: 0.0048
2025-07-10 07:01:57 - INFO - Epoch 150/1000, Loss: 0.3435, Dice: 0.3421, MSE: 0.0048
2025-07-10 07:05:06 - INFO - Epoch 151/1000, Loss: 0.3251, Dice: 0.3237, MSE: 0.0047
2025-07-10 07:08:14 - INFO - Epoch 152/1000, Loss: 0.3353, Dice: 0.3338, MSE: 0.0047
2025-07-10 07:11:23 - INFO - Epoch 153/1000, Loss: 0.3288, Dice: 0.3274, MSE: 0.0047
2025-07-10 07:14:31 - INFO - Epoch 154/1000, Loss: 0.3413, Dice: 0.3398, MSE: 0.0048
2025-07-10 07:17:40 - INFO - Epoch 155/1000, Loss: 0.3373, Dice: 0.3359, MSE: 0.0048
2025-07-10 07:20:48 - INFO - Epoch 156/1000, Loss: 0.3426, Dice: 0.3412, MSE: 0.0048
2025-07-10 07:23:57 - INFO - Epoch 157/1000, Loss: 0.3477, Dice: 0.3463, MSE: 0.0047
2025-07-10 07:27:05 - INFO - Epoch 158/1000, Loss: 0.3196, Dice: 0.3182, MSE: 0.0047
2025-07-10 07:30:14 - INFO - Epoch 159/1000, Loss: 0.3359, Dice: 0.3345, MSE: 0.0048
2025-07-10 07:33:22 - INFO - Epoch 160/1000, Loss: 0.3246, Dice: 0.3231, MSE: 0.0047
2025-07-10 07:33:24 - INFO - 模型已保存至: epoch_160.pth
2025-07-10 07:36:33 - INFO - Epoch 161/1000, Loss: 0.3274, Dice: 0.3259, MSE: 0.0047
2025-07-10 07:39:41 - INFO - Epoch 162/1000, Loss: 0.3180, Dice: 0.3166, MSE: 0.0047
2025-07-10 07:42:50 - INFO - Epoch 163/1000, Loss: 0.3325, Dice: 0.3311, MSE: 0.0048
2025-07-10 07:45:58 - INFO - Epoch 164/1000, Loss: 0.3360, Dice: 0.3345, MSE: 0.0047
2025-07-10 07:49:07 - INFO - Epoch 165/1000, Loss: 0.3119, Dice: 0.3106, MSE: 0.0044
2025-07-10 07:52:15 - INFO - Epoch 166/1000, Loss: 0.3189, Dice: 0.3178, MSE: 0.0037
2025-07-10 07:55:24 - INFO - Epoch 167/1000, Loss: 0.3314, Dice: 0.3304, MSE: 0.0035
2025-07-10 07:58:32 - INFO - Epoch 168/1000, Loss: 0.3263, Dice: 0.3252, MSE: 0.0035
2025-07-10 08:01:41 - INFO - Epoch 169/1000, Loss: 0.3289, Dice: 0.3278, MSE: 0.0036
2025-07-10 08:04:49 - INFO - Epoch 170/1000, Loss: 0.3249, Dice: 0.3239, MSE: 0.0034
2025-07-10 08:07:57 - INFO - Epoch 171/1000, Loss: 0.3136, Dice: 0.3126, MSE: 0.0034
2025-07-10 08:11:05 - INFO - Epoch 172/1000, Loss: 0.3131, Dice: 0.3120, MSE: 0.0034
2025-07-10 08:14:12 - INFO - Epoch 173/1000, Loss: 0.3142, Dice: 0.3132, MSE: 0.0034
2025-07-10 08:17:20 - INFO - Epoch 174/1000, Loss: 0.3255, Dice: 0.3246, MSE: 0.0030
2025-07-10 08:20:27 - INFO - Epoch 175/1000, Loss: 0.3308, Dice: 0.3301, MSE: 0.0024
2025-07-10 08:23:34 - INFO - Epoch 176/1000, Loss: 0.3209, Dice: 0.3202, MSE: 0.0022
2025-07-10 08:26:41 - INFO - Epoch 177/1000, Loss: 0.3142, Dice: 0.3136, MSE: 0.0022
2025-07-10 08:29:47 - INFO - Epoch 178/1000, Loss: 0.3234, Dice: 0.3228, MSE: 0.0021
2025-07-10 08:32:54 - INFO - Epoch 179/1000, Loss: 0.3220, Dice: 0.3214, MSE: 0.0022
2025-07-10 08:36:01 - INFO - Epoch 180/1000, Loss: 0.3089, Dice: 0.3083, MSE: 0.0022
2025-07-10 08:36:03 - INFO - 模型已保存至: epoch_180.pth
2025-07-10 08:39:09 - INFO - Epoch 181/1000, Loss: 0.3217, Dice: 0.3210, MSE: 0.0022
2025-07-10 08:42:16 - INFO - Epoch 182/1000, Loss: 0.3238, Dice: 0.3232, MSE: 0.0022
2025-07-10 08:45:22 - INFO - Epoch 183/1000, Loss: 0.3116, Dice: 0.3110, MSE: 0.0022
2025-07-10 08:48:29 - INFO - Epoch 184/1000, Loss: 0.2957, Dice: 0.2951, MSE: 0.0021
2025-07-10 08:51:35 - INFO - Epoch 185/1000, Loss: 0.3092, Dice: 0.3086, MSE: 0.0022
2025-07-10 08:54:41 - INFO - Epoch 186/1000, Loss: 0.3086, Dice: 0.3079, MSE: 0.0021
2025-07-10 08:57:48 - INFO - Epoch 187/1000, Loss: 0.3095, Dice: 0.3088, MSE: 0.0021
2025-07-10 09:00:54 - INFO - Epoch 188/1000, Loss: 0.3166, Dice: 0.3160, MSE: 0.0022
2025-07-10 09:04:01 - INFO - Epoch 189/1000, Loss: 0.3094, Dice: 0.3088, MSE: 0.0022
2025-07-10 09:07:07 - INFO - Epoch 190/1000, Loss: 0.3064, Dice: 0.3058, MSE: 0.0021
2025-07-10 09:10:13 - INFO - Epoch 191/1000, Loss: 0.3092, Dice: 0.3086, MSE: 0.0022
2025-07-10 09:13:19 - INFO - Epoch 192/1000, Loss: 0.2883, Dice: 0.2876, MSE: 0.0022
2025-07-10 09:16:25 - INFO - Epoch 193/1000, Loss: 0.3072, Dice: 0.3065, MSE: 0.0022
2025-07-10 09:19:32 - INFO - Epoch 194/1000, Loss: 0.2888, Dice: 0.2882, MSE: 0.0021
2025-07-10 09:22:38 - INFO - Epoch 195/1000, Loss: 0.3109, Dice: 0.3103, MSE: 0.0022
2025-07-10 09:25:44 - INFO - Epoch 196/1000, Loss: 0.3124, Dice: 0.3117, MSE: 0.0022
2025-07-10 09:28:50 - INFO - Epoch 197/1000, Loss: 0.2845, Dice: 0.2838, MSE: 0.0022
2025-07-10 09:31:57 - INFO - Epoch 198/1000, Loss: 0.3025, Dice: 0.3018, MSE: 0.0022
2025-07-10 09:35:03 - INFO - Epoch 199/1000, Loss: 0.2968, Dice: 0.2962, MSE: 0.0021
2025-07-10 09:38:09 - INFO - Epoch 200/1000, Loss: 0.2970, Dice: 0.2964, MSE: 0.0022
2025-07-10 09:38:11 - INFO - 模型已保存至: epoch_200.pth
2025-07-10 09:41:17 - INFO - Epoch 201/1000, Loss: 0.2877, Dice: 0.2870, MSE: 0.0022
2025-07-10 09:44:23 - INFO - Epoch 202/1000, Loss: 0.2908, Dice: 0.2901, MSE: 0.0021
2025-07-10 09:47:29 - INFO - Epoch 203/1000, Loss: 0.2965, Dice: 0.2958, MSE: 0.0021
2025-07-10 09:50:35 - INFO - Epoch 204/1000, Loss: 0.2981, Dice: 0.2975, MSE: 0.0022
2025-07-10 09:53:41 - INFO - Epoch 205/1000, Loss: 0.2852, Dice: 0.2845, MSE: 0.0021
2025-07-10 09:56:47 - INFO - Epoch 206/1000, Loss: 0.3022, Dice: 0.3016, MSE: 0.0021
2025-07-10 09:59:53 - INFO - Epoch 207/1000, Loss: 0.2968, Dice: 0.2961, MSE: 0.0022
2025-07-10 10:03:00 - INFO - Epoch 208/1000, Loss: 0.2949, Dice: 0.2943, MSE: 0.0021
2025-07-10 10:06:06 - INFO - Epoch 209/1000, Loss: 0.2981, Dice: 0.2975, MSE: 0.0021
2025-07-10 10:09:12 - INFO - Epoch 210/1000, Loss: 0.3176, Dice: 0.3169, MSE: 0.0021
2025-07-10 10:12:18 - INFO - Epoch 211/1000, Loss: 0.3097, Dice: 0.3090, MSE: 0.0023
2025-07-10 10:15:24 - INFO - Epoch 212/1000, Loss: 0.3050, Dice: 0.3043, MSE: 0.0021
2025-07-10 10:18:30 - INFO - Epoch 213/1000, Loss: 0.2930, Dice: 0.2924, MSE: 0.0021
2025-07-10 10:21:36 - INFO - Epoch 214/1000, Loss: 0.2991, Dice: 0.2985, MSE: 0.0021
2025-07-10 10:24:43 - INFO - Epoch 215/1000, Loss: 0.2869, Dice: 0.2862, MSE: 0.0021
2025-07-10 10:27:49 - INFO - Epoch 216/1000, Loss: 0.3133, Dice: 0.3127, MSE: 0.0021
2025-07-10 10:30:55 - INFO - Epoch 217/1000, Loss: 0.2754, Dice: 0.2748, MSE: 0.0021
2025-07-10 10:34:01 - INFO - Epoch 218/1000, Loss: 0.2913, Dice: 0.2906, MSE: 0.0021
